gene,symbol,outcome,mr_b,mr_p,gwas_min_p,eqtl_F_max,nsnp,pp4,ok,note
ENSG00000136878,USP20,fbg,-0.14700397037206,0.198542793686662,0.00115,5.4304,1852,0.010145072193074,TRUE,""
ENSG00000136891,TEX10,fbg,0.0197882215613796,0.855725415320072,0.003104,17.9905,1813,0.0134035009478351,TRUE,""
ENSG00000136895,GARNL3,fbg,-0.0320013078729395,0.920344325445942,0.0009504,5.1246,1448,0.0127011744220058,TRUE,""
ENSG00000136897,MRPL50,fbg,-0.027875429636246,0.39915168514396,0.01009,27.3132,2732,0.00871222535567607,TRUE,""
ENSG00000136950,ARPC5L,fbg,-0.0276478640513952,0.79419309581406,0.004123,7.6372,1251,0.00570655804356689,TRUE,""
ENSG00000137038,C9orf123,fbg,-0.0419091468632007,0.0617034048770949,0.004189,27.4639,3758,0.0249596620102958,TRUE,""
ENSG00000137054,POLR1E,fbg,-0.00181829969644996,0.883651835100635,0.00309,53.6101,1920,0.00500683240569878,TRUE,""
ENSG00000137055,PLAA,fbg,-0.048724939504429,0.510605772861378,6.168e-05,9.1329,2676,0.00649115752800147,TRUE,""
ENSG00000137070,IL11RA,fbg,-0.0298154968422755,0.159649901642811,0.006712,61.588,1346,0.0370001973961627,TRUE,""
ENSG00000137098,SPAG8,fbg,-0.065602021572567,0.0342049695786746,0.007461,19.3691,1360,0.0341229564815672,TRUE,""
ENSG00000137106,GRHPR,fbg,-0.00311616528508397,0.617075077451974,0.00309,122.0541,1874,0.00467467644258054,TRUE,""
ENSG00000137133,HINT2,fbg,0.338858999649136,0.0921409896538883,0.007461,4.5777,1357,0.00735140236092968,TRUE,""
ENSG00000138835,RGS3,fbg,0.0428006683969568,0.139892765510505,0.001917,25.7374,2505,0.0141759123241436,TRUE,""
ENSG00000147862,NFIB,fbg,-0.019263206603675,0.519287272066116,0.004689,26.7972,2828,0.00653974796907082,TRUE,""
ENSG00000147872,PLIN2,fbg,-0.0224690584814095,0.21129954733371,6.948e-05,53.7145,2689,0.00872262780550588,TRUE,""
ENSG00000147874,HAUS6,fbg,-0.0618631409296295,0.0562503652819669,6.948e-05,12.1614,2696,0.0227937270161736,TRUE,""
ENSG00000147894,C9orf72,fbg,0.0189103993144529,0.236329736314398,6.168e-05,66.8329,2834,0.00421242925991558,TRUE,""
ENSG00000147996,CBWD5,fbg,0.134922325849848,0.130760144275022,0.01991,5.1833,470,0.0139250847402058,TRUE,""
ENSG00000148153,INIP,fbg,0.00265734693310131,0.87583596638341,0.0008985,30.1346,2306,0.00364245618297351,TRUE,""
ENSG00000148154,UGCG,fbg,0.0250891510564224,0.716129568855565,0.0008985,14.1894,2135,0.00668035691505879,TRUE,""
ENSG00000148175,STOM,fbg,-0.0442255710213805,0.786707745258045,0.004221,27.1446,1611,0.037920333514376,TRUE,""
ENSG00000148180,GSN,fbg,0.0202831415583933,0.13784315525934,0.004221,85.1636,1645,0.00445453497013742,TRUE,""
ENSG00000148200,NR6A1,fbg,0.0933180540916719,0.116982086023696,0.004123,10.9467,1344,0.0150392948971515,TRUE,""
ENSG00000148204,CRB2,fbg,-0.00148894442688899,0.978438177451517,0.004123,11.7717,1730,0.00452242833034504,TRUE,""
ENSG00000148219,ASTN2,fbg,0.0411785118231241,0.582991993727739,0.005365,12.1034,2489,0.00718661908981616,TRUE,""
ENSG00000148225,WDR31,fbg,-0.0306329473734194,0.831237456877116,0.0008985,7.4436,2386,0.00687374915010155,TRUE,""
ENSG00000148248,SURF4,fbg,-0.0816409346597291,0.326029474369709,0.0001011,6.4547,1849,0.0110443356817718,TRUE,""
ENSG00000148339,SLC25A25,fbg,-0.0300207131468514,0.535884989067038,0.00318,15.1515,1062,0.00684819792435527,TRUE,""
ENSG00000148341,SH3GLB2,fbg,0.0113956751680738,0.364803543676989,0.003991,51.4271,1558,0.00416530201783225,TRUE,""
ENSG00000148343,FAM73B,fbg,0.0608346307748631,0.682942814686758,0.003991,8.4255,1565,0.00899906461979495,TRUE,""
ENSG00000148344,PTGES,fbg,0.0394730333449568,0.344942578828616,0.00115,26.9066,1843,0.0129592870275011,TRUE,""
ENSG00000148356,LRSAM1,fbg,-0.0567738825964305,0.295324879212805,0.00318,14.1086,1295,0.00860092263777936,TRUE,""
ENSG00000148384,INPP5E,fbg,0.00833938815755594,0.51108906411744,0.0004699,82.9514,1078,0.0407253267776995,TRUE,""
ENSG00000148396,SEC16A,fbg,0.0338162467071815,0.0166685028013913,0.0004699,34.7373,1066,0.0639837814896906,TRUE,""
ENSG00000148399,WDR85,fbg,0.00523264905307915,0.941670256652406,0.005096,9.3515,623,0.00432452884124327,TRUE,""
ENSG00000153714,LURAP1L,fbg,0.0564612253528512,0.146270907845163,0.001763,11.7664,2668,0.0145206838768185,TRUE,""
ENSG00000155158,TTC39B,fbg,0.00305904080060496,0.661748776081758,0.0002533,87.4298,2660,0.00386611186791459,TRUE,""
ENSG00000155876,RRAGA,fbg,0.0200243217278595,0.768668006560809,6.948e-05,8.8722,2715,0.00401753371086509,TRUE,""
ENSG00000156017,C9orf41,fbg,-0.0249081516766772,0.627169753539399,0.0006592,12.0663,2264,0.00466925678672708,TRUE,""
ENSG00000157303,SUSD3,fbg,0.0212591579814749,0.13784315525934,0.009316,38.8871,1806,0.0130521603104383,TRUE,""
ENSG00000157693,C9orf91,fbg,0.00377862608721694,0.849944540437619,0.0002867,32.8634,2688,0.00439883727290181,TRUE,""
ENSG00000158122,AAED1,fbg,-0.0596481722570614,0.278660494899244,0.0007976,13.9411,1477,0.0100488977710365,TRUE,""
ENSG00000160345,C9orf116,fbg,0.0154651369903742,0.846529514964004,0.0004699,5.6601,1988,0.00392350484038701,TRUE,""
ENSG00000160408,ST6GALNAC6,fbg,-0.020785228145322,0.0827950413183351,0.00318,60.4325,1119,0.0259532479050489,TRUE,""
ENSG00000160563,MED27,fbg,0.0400023209951726,0.363302140886898,0.002076,12.0978,1838,0.00596680258592558,TRUE,""
ENSG00000164946,FREM1,fbg,-0.215335511783385,0.100792092707838,0.0002533,5.1322,2593,0.0201489524631322,TRUE,""
ENSG00000164978,NUDT2,fbg,0.0191575397577888,0.124394878470488,0.001671,98.9207,1411,0.0060807783736972,TRUE,""
ENSG00000165006,UBAP1,fbg,-0.0522378612284356,0.0999365539385519,0.001671,17.3782,1428,0.0156853641107587,TRUE,""
ENSG00000165025,SYK,fbg,-0.0712562077380215,0.0352684072267446,0.0002433,59.4591,2319,0.0209620008847913,TRUE,""
ENSG00000165029,ABCA1,fbg,-0.0153860475012633,0.732271676747657,0.002442,15.0396,2547,0.004927504029787,TRUE,""
ENSG00000165030,NFIL3,fbg,0.00830128836929594,0.859924253238214,0.0002433,12.8419,2149,0.0040812220292541,TRUE,""
ENSG00000165092,ALDH1A1,fbg,-0.0217282095492118,0.126162397742482,0.000611,42.7677,1907,0.010191954250769,TRUE,""
ENSG00000165121,RP11-213G2.3,fbg,-0.0290437348510192,0.0864762654936655,2.685e-05,14.8454,1878,0.0139377544754861,TRUE,""
ENSG00000165238,WNK2,fbg,-0.050409774479546,0.125707617716504,0.009316,17.3022,1803,0.0132796490439455,TRUE,""
ENSG00000165280,VCP,fbg,-0.0141826677922201,0.363302140886898,0.007417,37.455,1389,0.00584343134121436,TRUE,""
ENSG00000165283,STOML2,fbg,0.00881777425507146,0.916166996259808,0.007417,8.0746,1408,0.00484527736546284,TRUE,""
ENSG00000165688,PMPCA,fbg,-0.172820731363662,0.064532234261389,0.0004699,6.2712,1106,0.0228578976418108,TRUE,""
ENSG00000165689,SDCCAG3,fbg,0.00757735747485083,0.51108906411744,0.0004699,54.9826,1113,0.0116177717960497,TRUE,""
ENSG00000165695,AK8,fbg,0.0102333276117077,0.797068494359122,0.0001166,14.3463,1863,0.00418321121838949,TRUE,""
ENSG00000165698,C9orf9,fbg,-0.0898468901310501,0.603599824611128,0.0001166,5.3491,1879,0.00605906623097547,TRUE,""
ENSG00000165699,TSC1,fbg,-0.0199038917080686,0.682472947499482,0.0001166,16.0429,1879,0.00557384299051635,TRUE,""
ENSG00000167094,TTC16,fbg,-0.0248469330653404,0.125707617716504,0.00318,35.0996,1124,0.0117476914714091,TRUE,""
ENSG00000167136,ENDOG,fbg,0.00321568303585254,0.849944540437619,0.003991,63.8385,1476,0.00918333960887163,TRUE,""
ENSG00000168795,ZBTB5,fbg,-0.0488158422627587,0.331753366775936,0.00309,12.0307,1902,0.00631636694917298,TRUE,""
ENSG00000168913,ENHO,fbg,0.00290927267924874,0.97582537985171,0.003941,5.5273,1377,0.00401425298926051,TRUE,""
ENSG00000169071,ROR2,fbg,0.0620869791723047,0.333348455410026,0.0002433,25.3668,2001,0.0145820687489602,TRUE,""
ENSG00000169155,ZBTB43,fbg,0.0616276316339134,0.176582909707466,0.0009504,14.4142,1744,0.0111000970065942,TRUE,""
ENSG00000169925,BRD3,fbg,-0.0411646646688543,0.00177805059821687,0.0001011,37.627,1935,0.320794216501227,TRUE,""
ENSG00000170835,CEL,fbg,-0.0473418296609894,0.150575972824847,0.0001166,16.4887,1959,0.0101582108981082,TRUE,""
ENSG00000171843,MLLT3,fbg,-0.0268604287571458,0.580515713596355,6.948e-05,13.7369,2327,0.00490532023697416,TRUE,""
ENSG00000172159,FRMD3,fbg,-0.0357493149071607,0.434907241180312,0.00568,27.673,2332,0.0118773490215361,TRUE,""
ENSG00000173611,SCAI,fbg,0.0609129383742186,0.477904197979373,0.004608,7.48,1282,0.00455625699026993,TRUE,""
ENSG00000174038,C9orf131,fbg,-0.237281330412455,0.166863357885141,0.007417,6.8396,1391,0.0239617522849416,TRUE,""
ENSG00000175764,TTLL11,fbg,0.00695067630534146,0.900523550339774,0.005443,10.2169,1773,0.0050786667907122,TRUE,""
ENSG00000178966,RMI1,fbg,0.0171457957898111,0.51108906411744,0.00568,23.7968,2376,0.00515052557591404,TRUE,""
ENSG00000180447,GAS1,fbg,0.0262575703796574,0.261883181151682,2.685e-05,31.0779,2285,0.0070293657792753,TRUE,""
ENSG00000180549,FUT7,fbg,0.0230009634768857,0.0481332081474505,0.0004699,55.0513,847,0.030541859469075,TRUE,""
ENSG00000181090,EHMT1,fbg,-0.00252543437877697,0.932176815837669,0.005096,28.0021,518,0.00506836324545094,TRUE,""
ENSG00000181778,TMEM252,fbg,-0.00450494930190125,0.828819213786263,0.001017,27.9313,1276,0.00459399098330339,TRUE,""
ENSG00000182150,ERCC6L2,fbg,0.0194490917743644,0.738882680363527,0.003959,14.0087,1392,0.00638073307793625,TRUE,""
ENSG00000186130,ZBTB6,fbg,0.0764710800692427,0.22521931428517,0.004648,13.11,1649,0.0120545194910758,TRUE,""
ENSG00000186350,RXRA,fbg,0.132059600112738,0.136392147794979,0.0001011,7.7193,2164,0.0156768218102254,TRUE,""
ENSG00000186638,KIF24,fbg,-0.104289094391956,0.152496364246049,0.001671,15.4875,1401,0.0223606904255664,TRUE,""
ENSG00000187210,GCNT1,fbg,0.0106145577932722,0.738882680363527,0.002093,20.1106,2625,0.00452632860461736,TRUE,""
ENSG00000187764,SEMA4D,fbg,0.00775795985653158,0.595245548732816,0.0002212,39.0051,1739,0.00429095132841795,TRUE,""
ENSG00000187796,CARD9,fbg,-0.0066521199066158,0.51108906411744,0.0004699,73.8453,1160,0.0155673569169793,TRUE,""
ENSG00000187866,FAM122A,fbg,0.0219907256689989,0.826844797716898,0.001017,5.602,1463,0.00419525574158828,TRUE,""
ENSG00000187984,ANKRD19P,fbg,0.0471587658768908,0.0915072499234822,0.009316,18.1709,1783,0.015901817555278,TRUE,""
ENSG00000188647,PTAR1,fbg,-0.00404313107614927,0.902046185045065,0.001017,28.7547,2127,0.00756564840401805,TRUE,""
ENSG00000188959,C9orf152,fbg,-0.00379036293003531,0.855725415320072,8.357e-05,24.7008,2667,0.00399386113515265,TRUE,""
ENSG00000196152,ZNF79,fbg,0.00950298133098033,0.458126425559177,0.00318,43.0238,1349,0.00520538944579777,TRUE,""
ENSG00000196305,IARS,fbg,-0.0280526792185839,0.408754766219334,0.0005301,24.0676,1769,0.00788881556508982,TRUE,""
ENSG00000196730,DAPK1,fbg,-0.00206198623975882,0.920344325445942,0.0001835,88.0458,2317,0.00627401656549798,TRUE,""
ENSG00000196814,MVB12B,fbg,-0.00131236572603506,0.871864744932721,0.0009504,61.0633,1689,0.00378542347048402,TRUE,""
ENSG00000197646,PDCD1LG2,fbg,0.0324497697141288,0.0918508439618683,0.001593,21.7143,2132,0.017086783907148,TRUE,""
ENSG00000197694,SPTAN1,fbg,0.14166403773447,0.288587892348957,0.004001,6.4313,1384,0.00998913301268617,TRUE,""
ENSG00000197958,RPL12,fbg,-0.00345268531335202,0.458126425559177,0.00318,53.4284,1323,0.00482375038587403,TRUE,""
ENSG00000198121,LPAR1,fbg,-0.00457734040551825,0.552679335565412,8.357e-05,99.6513,2417,0.00357459494689783,TRUE,""
ENSG00000198467,TPM2,fbg,-0.0106371149263185,0.402121784699465,0.007461,110.4141,1332,0.010731942322677,TRUE,""
ENSG00000198722,UNC13B,fbg,0.0346644421043795,0.472294969945709,0.007417,11.7878,1426,0.00450666845186306,TRUE,""
ENSG00000198785,GRIN3A,fbg,0.0481980782072441,0.165412255542075,0.01009,15.8798,2790,0.0106690729741154,TRUE,""
ENSG00000198853,RUSC2,fbg,0.0341073145679601,0.166170104682876,0.007461,25.8262,1380,0.0123083795133123,TRUE,""
ENSG00000198876,DCAF12,fbg,0.0831389635601059,0.0481989928236466,0.001671,17.31,1492,0.0361982318644379,TRUE,""
ENSG00000198887,SMC5,fbg,0.115013107632073,0.0856599034048343,0.001017,10.2546,2271,0.0405383178456537,TRUE,""
ENSG00000198917,C9orf114,fbg,-0.0642521836872632,0.370197276411458,0.003991,19.0158,1475,0.0131375233936365,TRUE,""
ENSG00000203993,C9orf37,fbg,0.0114781487235103,0.818739379343837,0.005096,17.0585,588,0.00520432883956354,TRUE,""
ENSG00000204054,RP11-492E3.1,fbg,-0.00859178605587589,0.601164056447899,0.00115,27.4452,1666,0.00589770192872035,TRUE,""
ENSG00000204055,RP11-247A12.2,fbg,-0.0326355187917183,0.0701701422784365,0.003991,14.7529,1590,0.0218189113018435,TRUE,""
ENSG00000204711,C9orf135,fbg,-0.00231967931983026,0.845827892312863,0.001017,82.8341,2148,0.00574200021327399,TRUE,""
ENSG00000213212,NCLP1,fbg,0.00604532621983446,0.660643863540858,0.0004699,18.4293,905,0.00481243064255138,TRUE,""
ENSG00000213557,RP11-240E2.2,fbg,0.0233980725544353,0.107451112978789,7.815e-08,20.9135,2869,0.00131341947601226,TRUE,""
ENSG00000213839,RP11-3J10.4,fbg,-0.00827281992852854,0.591554054889021,0.00309,18.791,1916,0.00804742982459151,TRUE,""
ENSG00000213930,GALT,fbg,0.0373946482062614,0.0591882466367508,0.006712,47.0344,1350,0.0370192207505894,TRUE,""
ENSG00000214888,XXyac-YM21GA2.7,fbg,-0.0410967525789075,0.0995459556044277,0.0001835,20.4373,2160,0.0154802022472594,TRUE,""
ENSG00000221829,FANCG,fbg,0.078466265752044,0.166863357885141,0.007417,21.1403,1402,0.0211508314207985,TRUE,""
ENSG00000224067,RP11-430K21.2,fbg,0.0191656504442378,0.385163873930437,0.0008985,15.6573,2106,0.00596218920042931,TRUE,""
ENSG00000225411,RP11-764K9.1,fbg,0.00375023881024103,0.921645915309972,0.02315,7.1639,11,0.00599605153750953,TRUE,""
ENSG00000226337,RP11-274B18.4,fbg,-0.00249779636225156,0.828819213786263,0.001017,23.0158,1342,0.00455465078310227,TRUE,""
ENSG00000226393,IFNA20P,fbg,-0.0291582712564743,0.317310507862914,1.296e-06,8.265,2175,0.00242517154284043,TRUE,""
ENSG00000226403,RP11-31F19.1,fbg,-0.0100532054252284,0.69494231503817,0.0009199,12.3135,2452,0.00644254690855203,TRUE,""
ENSG00000226752,RP11-27I1.2,fbg,-0.016698476920371,0.0915072499234822,0.004221,126.8509,1596,0.00472675034640907,TRUE,""
ENSG00000227218,RP11-203J24.8,fbg,-0.0141670111063994,0.504985075093846,0.00318,19.9529,1093,0.00899162852252931,TRUE,""
ENSG00000227355,RP11-162D16.2,fbg,-0.00607772351156325,0.707660466654552,0.004221,14.1884,1593,0.00399348384556061,TRUE,""
ENSG00000227603,RP11-165J3.6,fbg,-0.0054820067940482,0.504985075093846,0.00878,39.9408,1777,0.00675266856575309,TRUE,""
ENSG00000228278,ORM2,fbg,-0.00165997173218149,0.911528237909377,0.0002867,41.0543,2598,0.00396915320925447,TRUE,""
ENSG00000229314,ORM1,fbg,-0.00525391543157517,0.578514721507944,0.0002867,61.0617,2587,0.00397178301600173,TRUE,""
ENSG00000230074,RP11-195F19.9,fbg,0.0009927601924425,0.895317338291782,0.006712,37.3582,1333,0.00470753975663512,TRUE,""
ENSG00000231393,RP11-331F9.3,fbg,-0.106664876636823,0.0713444578493436,0.007461,6.5864,1333,0.0343771046605897,TRUE,""
ENSG00000232104,RP11-509J21.1,fbg,0.0110170866124283,0.766561943282691,5.227e-09,12.3931,2896,0.000111930931419777,TRUE,""
ENSG00000232303,RP11-205M20.7,fbg,0.0128407848639978,0.561479628322256,0.0001706,9.2337,2281,0.00514736932269337,TRUE,""
ENSG00000232630,PRPS1P2,fbg,-0.0126290935070072,0.477904197979373,0.007229,15.3465,1228,0.00451593857946038,TRUE,""
ENSG00000233137,RP11-220I1.1,fbg,-0.00164378829723706,0.871864744932721,0.00309,22.5521,1688,0.00381020622283321,TRUE,""
ENSG00000233820,RP11-535M15.2,fbg,-0.048024392954584,0.278660494899244,0.0007976,13.8816,1438,0.0100758526181657,TRUE,""
ENSG00000233961,RP11-87H9.2,fbg,0.00460773763230585,0.921645915309972,0.02315,5.8307,11,0.00686371136805174,TRUE,""
ENSG00000234506,RP11-274B18.2,fbg,-0.00142166299058328,0.828819213786263,0.001017,40.4377,1291,0.00457113964841413,TRUE,""
ENSG00000234771,RP11-395P17.3,fbg,-0.00607655789866551,0.709823590643094,0.00318,41.945,1064,0.00601368575383753,TRUE,""
ENSG00000235007,RP11-344B5.4,fbg,0.00530850544636126,0.607052248071005,0.00115,21.5041,1629,0.00467177550078253,TRUE,""
ENSG00000236156,CHCHD4P3,fbg,-0.00390682830715829,0.732271676747657,0.00309,21.7029,1864,0.0048576307310417,TRUE,""
ENSG00000236403,RP11-447M12.2,fbg,-0.0139157281611566,0.548506235500147,0.0001011,29.0198,2089,0.010861206612135,TRUE,""
ENSG00000241043,TIGD1L2,fbg,0.00709204177655455,0.301951240552087,0.0001706,33.4535,2290,0.00599441980263014,TRUE,""
ENSG00000243754,RP11-125K10.4,fbg,-0.115994728149429,0.0372208503797727,5.227e-09,8.5182,2703,0.000954247896500576,TRUE,""
ENSG00000243888,RP11-548B3.3,fbg,0.0414399396053041,0.230139340443416,0.001017,8.5836,2053,0.0103873179829899,TRUE,""
ENSG00000250559,RP11-397D12.6,fbg,-0.00371407575768228,0.853848301985592,0.00309,11.6655,1853,0.00474780675048686,TRUE,""
ENSG00000254017,IGHEP2,fbg,0.0329586707416533,0.57934082521527,5.227e-09,10.5824,2542,0.000163122925039126,TRUE,""
ENSG00000254396,RP11-56F10.3,fbg,-0.0106885813618554,0.148613996455212,6.168e-05,34.9604,2786,0.011862479683006,TRUE,""
ENSG00000254473,RP11-522I20.3,fbg,0.00428183872953729,0.541126024471668,0.00568,47.0786,2443,0.00512343870995863,TRUE,""
ENSG00000257524,RP11-203J24.9,fbg,-0.0621987442765669,0.0827950413183351,0.00318,12.1703,1110,0.0259962428638359,TRUE,""
ENSG00000260412,RP11-438B23.2,fbg,0.0266467753836006,0.273412340113948,6.168e-05,12.799,2840,0.00889220178558181,TRUE,""
ENSG00000268707,RP11-247A12.7,fbg,0.0168318923666967,0.521008864971642,0.003991,36.5238,1598,0.00967062862999564,TRUE,""
ENSG00000268996,AL807752.1,fbg,0.0191447048014623,0.370927779274681,0.0004699,12.7609,853,0.00607148419876529,TRUE,""
ENSG00000012779,ALOX5,fbg,0.0159225341876041,0.453254704753736,0.004023,26.8299,1299,0.00514865484111816,TRUE,""
ENSG00000015171,ZMYND11,fbg,0.0730406210156932,0.578514721507944,0.0152,7.0909,947,0.00765769796696917,TRUE,""
ENSG00000023041,ZDHHC6,fbg,0.100641772183149,0.256785899295366,7.503e-10,19.121,2056,1.97977218306716e-05,TRUE,""
ENSG00000023839,ABCC2,fbg,-0.0117450912298204,0.698684565645401,9.625e-05,18.1248,1598,0.00405706511440706,TRUE,""
ENSG00000026025,VIM,fbg,0.0151623679688652,0.53419070026645,0.002147,18.106,2098,0.00645140880658822,TRUE,""
ENSG00000026103,FAS,fbg,-0.00716412347494474,0.531971058097401,0.001244,49.1932,2451,0.00461818713180582,TRUE,""
ENSG00000042286,AIFM2,fbg,-0.0381127734719646,0.575479437698054,9.735e-05,26.1048,2685,0.0126979253163569,TRUE,""
ENSG00000047056,WDR37,fbg,-0.130362071204338,0.175683210943973,0.003307,17.5978,2354,0.0243229516065656,TRUE,""
ENSG00000055950,MRPL43,fbg,-0.00200547904775005,0.895317338291782,0.002905,45.9385,1272,0.00476885643711956,TRUE,""
ENSG00000059573,ALDH18A1,fbg,0.0258455690591956,0.499675764943554,0.0003168,18.1838,1936,0.0055525827246082,TRUE,""
ENSG00000062650,WAPAL,fbg,0.0145703880707471,0.718016387438887,0.003326,15.7981,1511,0.00739055321238128,TRUE,""
ENSG00000065618,COL17A1,fbg,0.00382330591837694,0.918308934545483,0.002123,18.5888,1680,0.00480301231081177,TRUE,""
ENSG00000065621,GSTO2,fbg,-0.0204070725725564,0.364803543676989,0.002123,25.1414,1851,0.00562470246427423,TRUE,""
ENSG00000065665,SEC61A2,fbg,-0.0225062247121071,0.0360135690803204,0.0002063,51.5603,2304,0.19387900407917,TRUE,""
ENSG00000065675,PRKCQ,fbg,-0.0457625796071742,0.263119824546096,0.002801,18.0543,2726,0.00901151077509723,TRUE,""
ENSG00000066468,FGFR2,fbg,-0.0124450867573588,0.245523853695853,2.747e-05,53.1876,2544,0.119471271156911,TRUE,""
ENSG00000067064,IDI1,fbg,0.0204392556959402,0.57377540363273,0.003307,15.6465,2284,0.00446985942076441,TRUE,""
ENSG00000072401,UBE2D1,fbg,0.010876367145044,0.232654673754248,0.0006051,87.7705,2265,0.00375383334457496,TRUE,""
ENSG00000072422,RHOBTB1,fbg,0.00872436379829665,0.698684565645401,0.0001708,24.1439,2251,0.00412536592871746,TRUE,""
ENSG00000075073,TACR2,fbg,-0.0487863304117859,0.232654673754248,9.735e-05,13.3003,2165,0.00681657426183196,TRUE,""
ENSG00000075826,SEC31B,fbg,-0.00417501931141891,0.676922239021379,0.001708,69.4352,1471,0.00488275471088777,TRUE,""
ENSG00000076685,NT5C2,fbg,0.0157201727051178,0.513210927875975,0.0004215,42.5896,1330,0.00654055978086957,TRUE,""
ENSG00000078114,NEBL,fbg,0.0197440436603606,0.0894863972765733,1.8e-06,103.3089,1979,0.0381960412034807,TRUE,""
ENSG00000079332,SAR1A,fbg,0.00716407086635373,0.674956824198369,9.735e-05,32.2414,2709,0.0037199111695204,TRUE,""
ENSG00000079393,DUSP13,fbg,0.0635824738704823,0.49813992156856,0.0009215,5.8325,1283,0.0050279272567663,TRUE,""
ENSG00000086475,SEPHS1,fbg,0.0879050511248503,0.198542793686662,0.001383,6.1137,2766,0.00997656504537282,TRUE,""
ENSG00000095464,PDE6C,fbg,-0.301143724840643,0.0278068950269972,0.0007423,6.1974,1855,0.359139404495516,TRUE,""
ENSG00000095585,BLNK,fbg,-0.110450742139638,0.129486728502174,0.0003168,5.082,1958,0.00919777096949896,TRUE,""
ENSG00000095637,SORBS1,fbg,0.0843992136000925,0.241426553382044,0.0003168,8.647,1838,0.0082196345705301,TRUE,""
ENSG00000099204,ABLIM1,fbg,-0.025211571828193,0.516565503095008,0.002007,16.9446,1863,0.00533471396979037,TRUE,""
ENSG00000099246,RAB18,fbg,0.00384135422187096,0.925307750889347,0.002858,13.827,2161,0.00517018776370948,TRUE,""
ENSG00000099282,TSPAN15,fbg,-0.0368442107087172,0.168086495435629,9.735e-05,24.6381,2154,0.00971257883982421,TRUE,""
ENSG00000099284,H2AFY2,fbg,-0.0104261425586082,0.628477445586286,9.735e-05,25.6083,2648,0.00384850683441114,TRUE,""
ENSG00000107438,PDLIM1,fbg,-0.0213665328671979,0.479369457910652,0.001023,23.9871,1742,0.00634009992775295,TRUE,""
ENSG00000107521,HPS1,fbg,0.000911139029657098,0.955695871316436,9.625e-05,39.0033,1911,0.00425204259313374,TRUE,""
ENSG00000107593,PKD2L1,fbg,0.0163350700468756,0.546210515044642,0.001708,48.7262,1575,0.00808299871373266,TRUE,""
ENSG00000107611,CUBN,fbg,-0.00585808942911053,0.467058901715173,0.002147,73.1036,2307,0.0054620101884095,TRUE,""
ENSG00000107614,TRDMT1,fbg,-0.010870014393899,0.762403879061464,0.002147,20.9223,2065,0.00544095068574292,TRUE,""
ENSG00000107643,MAPK8,fbg,0.00423510845536883,0.832012471360641,0.003643,29.2148,1636,0.00409908089111895,TRUE,""
ENSG00000107651,SEC23IP,fbg,-0.116003946451362,0.0718606382258516,0.003049,11.0479,2130,0.0232505114545412,TRUE,""
ENSG00000107669,ATE1,fbg,0.10948606223345,0.138668078414143,2.747e-05,12.5092,2307,0.0172099220300738,TRUE,""
ENSG00000107731,UNC5B,fbg,0.00550128022602158,0.668235141795249,0.0007441,46.8628,2397,0.00453059738017417,TRUE,""
ENSG00000107736,CDH23,fbg,0.00827775842925608,0.477904197979373,0.0005477,62.6101,2197,0.010337556985855,TRUE,""
ENSG00000107738,C10orf54,fbg,0.0410198980615364,0.409371590694505,0.0005477,14.1841,2004,0.00487438997295268,TRUE,""
ENSG00000107742,SPOCK2,fbg,-0.00226559185405176,0.922905718287002,0.0005477,23.57,1588,0.00751290913308376,TRUE,""
ENSG00000107796,ACTA2,fbg,-0.00333607378454492,0.531971058097401,0.001244,144.4932,2411,0.00568530665215734,TRUE,""
ENSG00000107816,LZTS2,fbg,-0.00761230284990934,0.879569359634668,0.002905,11.6916,1267,0.00455666435320948,TRUE,""
ENSG00000107829,FBXW4,fbg,-0.164609529630692,0.496504460907141,0.01059,5.043,1107,0.00829770783296745,TRUE,""
ENSG00000107863,ARHGAP21,fbg,-0.0687280389663061,0.00741917106504457,0.0005491,14.4228,2070,0.0749098272971261,TRUE,""
ENSG00000107897,ACBD5,fbg,0.0801362735787345,0.293129068088163,0.002858,8.9987,2171,0.0079464734095119,TRUE,""
ENSG00000107902,LHPP,fbg,-0.0287755317243336,0.0886237188408589,0.0008266,44.0902,2189,0.00422889524490252,TRUE,""
ENSG00000107929,LARP4B,fbg,0.0116417854901312,0.651547872829126,0.003307,21.4043,1971,0.00411255222084017,TRUE,""
ENSG00000107937,GTPBP4,fbg,-0.00152002937584861,0.922905718287002,0.003307,35.1309,2202,0.00372148845833626,TRUE,""
ENSG00000107957,SH3PXD2A,fbg,-0.058640640764305,0.382811748670737,0.002123,29.1402,1542,0.0190716393909832,TRUE,""
ENSG00000107960,OBFC1,fbg,0.00811758680037325,0.698684565645401,0.002123,17.6522,1599,0.00404431754894421,TRUE,""
ENSG00000107968,MAP3K8,fbg,-0.0327690327918434,0.213535471603718,0.0009483,25.2037,2331,0.0105136948015347,TRUE,""
ENSG00000108010,GLRX3,fbg,-0.1254748189581,0.0499041886618632,0.0002695,12.8708,2789,0.040100178018882,TRUE,""
ENSG00000108021,FAM208B,fbg,-0.0544103170957035,0.271332121892765,0.002973,9.1914,2693,0.0107446592185031,TRUE,""
ENSG00000108064,TFAM,fbg,0.0154048029490397,0.232654673754248,0.0006051,79.0562,2283,0.00375173256736304,TRUE,""
