gene,symbol,outcome,mr_b,mr_p,padj,gwas_min_p,eqtl_F_max,nsnp,pp4,strong
ENSG00000014914,MTMR11,t2d,-0.491316218894006,0.0010882173049342,0.03339949433404945,9.493e-06,17.2695,1337.0,0.439640383497139,False
ENSG00000069248,NUP133,t2d,-0.167072968733533,0.0015419695689399,0.042125120395435874,1.864e-09,32.3289,3071.0,0.0024822911156658,False
ENSG00000081026,MAGI3,t2d,-1.04545835917333,0.0001125997997968,0.006434792807702251,1.834e-06,6.1037,2786.0,0.706995122039077,False
ENSG00000086619,ERO1LB,t2d,0.198281353225504,0.0001790794788268,0.009033761827946,1.456e-05,26.4336,4072.0,0.540993790944682,False
ENSG00000116273,PHF13,t2d,-0.257456998688752,0.0001705691975311,0.00877828344869651,2.626e-06,21.4001,2877.0,0.764860481185517,False
ENSG00000116299,KIAA1324,t2d,0.106357545102423,3.00975129645412e-05,0.002396044196161522,3.104e-05,150.1966,2240.0,0.0035307595606218,False
ENSG00000116584,ARHGEF2,t2d,-0.860693075122969,0.0011876481726394,0.03523630641344475,0.0001772,6.8819,1683.0,0.673113346796969,False
ENSG00000118292,C1orf54,t2d,-0.417408362808057,0.0003104947842501,0.013756268919602258,9.493e-06,9.697,1697.0,0.632904192468529,False
ENSG00000127603,MACF1,t2d,0.28499653228493,3.3211482646508395e-11,2.603269293599389e-08,7.658e-14,39.7368,2961.0,3.47486952462794e-06,False
ENSG00000132680,KIAA0907,t2d,-1.40147643125023,0.0011876481726394,0.03523630641344475,0.0001772,6.288,1650.0,0.653112947397751,False
ENSG00000133059,DSTYK,t2d,0.107464160107081,9.66968565875173e-05,0.005900245321118571,9.455e-06,86.4101,3254.0,0.529960406119168,False
ENSG00000133069,TMCC2,t2d,0.276245765698545,0.0004331973762853,0.0174097966107655,9.455e-06,15.9769,3086.0,0.532449473791142,False
ENSG00000134256,CD101,t2d,0.132574119576048,0.0001163658554592,0.006515209160050812,2.471e-08,58.4668,2916.0,0.94884375983226,True
ENSG00000135763,URB2,t2d,-1.07903717865861,0.0015716853273397,0.04268470194471048,1.864e-09,8.5348,3301.0,0.0278553087220012,False
ENSG00000142669,SH3BGRL3,t2d,-0.466378953637279,3.3965348142952e-07,7.866065854015475e-05,1.251e-07,15.5404,2083.0,0.991344131888493,True
ENSG00000142675,CNKSR1,t2d,0.394108102907829,4.43942721805667e-05,0.003231268810856962,1.251e-07,15.441,2039.0,0.504994052194825,False
ENSG00000143393,PI4KB,t2d,1.39004618258219,0.0002816924543843,0.012701088983079721,9.493e-06,5.2459,2493.0,0.654925856506565,False
ENSG00000143476,DTL,t2d,1.81365154281257,0.0015500961845331,0.04223390406522002,0.0003937,6.4703,4600.0,0.708535427853659,False
ENSG00000150337,FCGR1A,t2d,-0.231543542041062,0.0010773638690861,0.03316718376431226,9.493e-06,15.954,1220.0,0.429078643355929,False
ENSG00000162512,SDC3,t2d,-0.387749293665891,0.000495557902168,0.01905560386072423,0.0001701,14.1344,3811.0,0.665778128652954,False
ENSG00000162885,B3GALNT2,t2d,-0.0974353377668762,0.000763071795393,0.02657096870729114,1.456e-05,84.3216,3349.0,0.0015908813187833,False
ENSG00000163113,OTUD7B,t2d,-0.481170758753482,0.0010751973622241,0.03316718376431226,9.493e-06,11.0859,1382.0,0.362074386081974,False
ENSG00000172260,NEGR1,t2d,0.0841505605995696,0.0013120392108359,0.03798204420005063,3.336e-06,34.2031,2820.0,0.166688405682686,False
ENSG00000174529,TMEM81,t2d,0.335959108776287,0.0001790794788268,0.009033761827946,9.455e-06,15.4668,3378.0,0.651463530965496,False
ENSG00000175087,PDIK1L,t2d,1.64353180019438,1.64966650618626e-05,0.0015798709017090624,1.251e-07,4.8431,2034.0,0.660112336853443,False
ENSG00000176092,AIM1L,t2d,0.475869749298799,0.0001315548907188,0.0071521295085449155,1.251e-07,12.0743,2098.0,0.371778355035883,False
ENSG00000177606,JUN,t2d,0.159389360431688,0.0012472518509482,0.03652154126770735,0.001199,28.3811,3770.0,0.327285657075171,False
ENSG00000178715,RP11-169K16.8,t2d,0.139113534776998,0.0012345757246411,0.036359325532060144,1.768e-05,13.433,2970.0,0.261651445259291,False
ENSG00000198492,YTHDF2,t2d,-0.226647752028734,1.40892452880734e-05,0.0014422604863978902,7.602e-06,14.9962,2237.0,0.910657101380508,True
ENSG00000198700,IPO9,t2d,-0.316982478258418,0.0002271389839353,0.011021648791908128,8.788e-07,17.1518,3291.0,0.576568420374279,False
ENSG00000198860,TSEN15,t2d,0.169536250887004,0.00039760758223,0.01647000513383618,0.0003655,26.7705,3521.0,0.63771981744115,False
ENSG00000213281,NRAS,t2d,-0.854922871180552,0.001927878031905,0.04986060189114708,1.834e-06,5.7355,3460.0,0.230955136050402,False
ENSG00000226920,RP5-1068B5.3,t2d,-0.939883123466774,1.62964898396809e-06,0.0002594706741661693,1.864e-09,7.218,3028.0,0.852114495602402,True
ENSG00000242349,NPPA-AS1,t2d,0.0972660709821187,0.0010079856463135,0.031595623214820664,0.000302,38.5879,2390.0,0.516276063924495,False
ENSG00000259834,RP11-284N8.3,t2d,0.191801524882591,0.0004734811017075,0.018368400164477935,2.834e-06,14.4624,3792.0,0.692246325509445,False
ENSG00000081320,STK17B,t2d,0.20540646635456,0.0007850160054334,0.02702470640326468,6.995e-05,23.5131,3418.0,0.457779472209739,False
ENSG00000115211,EIF2B4,t2d,0.615429280170299,6.76661938975735e-08,2.2242532768266903e-05,5.159e-21,10.4005,2387.0,2.14515048901416e-10,False
ENSG00000115216,NRBP1,t2d,-0.259994827608533,2.20702266134477e-08,8.03198604253686e-06,5.159e-21,30.2042,2387.0,2.03252150287808e-08,False
ENSG00000115241,PPM1G,t2d,-0.345256507132712,1.70798109419836e-05,0.0015822115772619353,5.159e-21,17.6429,2387.0,2.1776425787798397e-11,False
ENSG00000116030,SUMO1,t2d,0.875412169521194,0.001498365012654,0.04126578237552503,9.651e-05,5.1547,2700.0,0.341304581631573,False
ENSG00000118997,DNAH7,t2d,0.280545726667071,0.0005180137366909,0.019769887553858695,6.995e-05,18.6261,3499.0,0.422731799837157,False
ENSG00000119760,SUPT7L,t2d,0.505112324830184,0.0013305750393882,0.03830101596431005,5.159e-21,9.726,2652.0,1.4208647654516e-14,False
ENSG00000119866,BCL11A,t2d,-0.763469746752601,5.5811237651583e-06,0.0007198943185691528,2.29e-15,6.7655,3512.0,9.79881909471997e-05,False
ENSG00000123636,BAZ2B,t2d,0.0732776185070312,0.0001582339720921,0.008226551916420913,1.391e-11,75.4122,4527.0,0.0001283476465612,False
ENSG00000135924,DNAJB2,t2d,-0.433772372208766,0.0014591258314483,0.0407355951300224,0.0002965,13.5827,2794.0,0.397419462386376,False
ENSG00000135974,C2orf49,t2d,0.993379810487888,1.90172751687517e-07,5.0996324728836795e-05,1.219e-07,7.2014,4423.0,0.980172561304731,True
ENSG00000143882,ATP6V1C2,t2d,-0.425372950225685,0.0016221251935153,0.0437287188410606,0.0001428,9.4357,3776.0,0.238373407894242,False
ENSG00000153214,TMEM87B,t2d,-0.17939503278603,0.0016652406334837,0.044455992952103104,3.567e-08,29.669,2584.0,0.0095240371685035,False
ENSG00000153250,RBMS1,t2d,0.888891475665545,1.87298800335259e-06,0.0002936268885255829,1.391e-11,8.5907,3997.0,0.008232028828628,False
ENSG00000157992,KRTCAP3,t2d,0.124157365543321,1.80695257534426e-05,0.001634436763793266,5.159e-21,32.9934,2394.0,1.56448591924548e-10,False
ENSG00000177917,ARL6IP6,t2d,0.387596921717098,0.0004548540393908,0.017853999263301796,7.512e-05,12.2112,4089.0,0.790630711068086,False
ENSG00000196950,SLC39A10,t2d,-0.107474762387584,0.0004142043505126,0.016950772416559817,6.995e-05,44.0911,3613.0,0.5682010729955,False
ENSG00000198925,ATG9A,t2d,-0.355976069924604,0.0016652406334837,0.044455992952103104,0.0002965,16.0482,2717.0,0.399301059342337,False
ENSG00000223522,AC093690.1,t2d,-0.106681839260739,0.0010101973479222,0.031595623214820664,5.159e-21,14.51,3278.0,1.85563103879721e-14,False
ENSG00000224152,AC009506.1,t2d,0.0510262330688967,0.0001582339720921,0.008226551916420913,1.391e-11,44.8808,4393.0,0.0001326178121339,False
ENSG00000226261,AC064836.3,t2d,0.239463250679403,0.0007692282402994,0.02657096870729114,9.651e-05,10.5199,2607.0,0.37633571456056,False
ENSG00000227992,AC108463.2,t2d,0.15866577034911,0.0009318110103013,0.030372522205403804,3.567e-08,11.9565,1966.0,0.0139996910515583,False
ENSG00000228590,AC007381.3,t2d,0.457630525125502,2.27424271068527e-05,0.0019312111018235751,2.29e-15,6.7961,3562.0,7.92630579982745e-07,False
ENSG00000234936,AC010883.5,t2d,-0.407733223730669,1.14945890849768e-21,3.90432875919712e-18,6.687e-28,19.4838,4368.0,0.0001204497938904,False
ENSG00000268688,AC007382.1,t2d,-0.294719125506357,0.0014869665991596,0.04117442838433783,8.957e-06,6.1201,4878.0,0.245189180071313,False
ENSG00000004399,PLXND1,t2d,0.374216441396051,0.0018420491513,0.04812943808140256,0.0001176,14.1349,2741.0,0.348388236500778,False
ENSG00000004534,RBM6,t2d,-0.0577133415258059,1.02183794615947e-05,0.0011442339199302198,9.597e-07,101.8767,1689.0,0.944783239528696,True
ENSG00000073711,PPP2R3A,t2d,0.390660621440028,0.0008015101923669,0.027315681806751542,5.423e-06,13.3703,2463.0,0.285491104795144,False
ENSG00000073803,MAP3K13,t2d,-0.530408168770641,2.18705675941223e-07,5.571527094602656e-05,3.8540000000000004e-57,16.5765,2701.0,1.8177448059240902e-47,False
ENSG00000073849,ST6GAL1,t2d,0.205772364031345,0.0007082546586421,0.024907019820434553,2.469e-09,25.778,3435.0,0.0048467453598038,False
ENSG00000076201,PTPN23,t2d,-0.811836027267483,2.82044021003335e-05,0.0023177649790516,1.686e-08,7.2752,1977.0,0.171499727789858,False
ENSG00000113790,EHHADH,t2d,-0.335016764975901,1.91774188899523e-06,0.0002951742027561315,3.8540000000000004e-57,26.159,2666.0,1.4744651623348802e-47,False
ENSG00000114648,KLHL18,t2d,-0.409933082903063,0.0003882489828453,0.016416004710346918,1.686e-08,11.1859,2010.0,0.0162241954406568,False
ENSG00000114650,SCAP,t2d,0.14452842503753,0.0001012819877109,0.006063767725445491,1.686e-08,38.6879,1977.0,0.0459249462121933,False
ENSG00000144749,LRIG1,t2d,-0.177889553805024,1.90399083840792e-05,0.0017019005827523426,1.654e-06,37.0252,4070.0,0.922057550649883,True
ENSG00000154743,TSEN2,t2d,0.239052426197829,0.0013408010309784,0.038486654945549,1.637e-24,41.8792,3642.0,2.9950038123846904e-19,False
ENSG00000163577,EIF5A2,t2d,0.529277206925724,0.0012472518509482,0.03652154126770735,2.25e-08,8.5467,3569.0,0.824313108247966,True
ENSG00000163684,RPP14,t2d,-0.320350706695565,0.0016835729200575,0.04463322944271992,2.6e-06,13.3152,3466.0,0.242035175187536,False
ENSG00000163812,ZDHHC3,t2d,0.422538075733195,0.0001790794788268,0.009033761827946,5.068e-05,12.4045,3531.0,0.787321107389065,False
ENSG00000163815,CLEC3B,t2d,0.111929641906865,0.0001319529291076,0.0071521295085449155,5.068e-05,47.3822,3578.0,0.833833762129008,True
ENSG00000163933,RFT1,t2d,-0.180448542624537,1.23883375996508e-07,3.5065877816789354e-05,6.238e-08,34.6411,2714.0,0.987587381299832,True
ENSG00000168291,PDHB,t2d,0.137034279719806,0.0010048808672885,0.031595623214820664,2.6e-06,35.4612,3547.0,0.177416789730529,False
ENSG00000168917,SLC35G2,t2d,-0.624039638581764,0.0013192237421208,0.038081841167736406,5.423e-06,6.996,2809.0,0.202663172437581,False
ENSG00000169379,ARL13B,t2d,1.04386442634154,5.37273754655698e-07,0.00010798537866945571,9.517e-08,6.8249,1539.0,0.935442298629427,True
ENSG00000174564,IL20RB,t2d,0.609921183521144,0.0016827060782607,0.04463322944271992,5.423e-06,6.8295,2883.0,0.191954752007099,False
ENSG00000177311,ZBTB38,t2d,-0.166043625701415,7.99851933705694e-05,0.005327118434288249,1.119e-05,27.7864,3580.0,0.74541864990834,False
ENSG00000178700,DHFRL1,t2d,-0.382769445317933,0.0003934414105433,0.016431016284574704,9.517e-08,14.7841,1571.0,0.0523215592757698,False
ENSG00000182179,UBA7,t2d,-0.110361492531455,1.02183794615947e-05,0.0011442339199302198,9.597e-07,79.4845,1533.0,0.207810296962017,False
ENSG00000185614,FAM212A,t2d,-0.314214124121589,0.0001130351239037,0.006434792807702251,9.597e-07,15.4554,1527.0,0.331929926608587,False
ENSG00000206530,WDR52,t2d,-0.181579726061058,0.0016221251935153,0.0437287188410606,9.163e-07,24.3937,3765.0,0.0780302383108706,False
ENSG00000213123,TCTEX1D2,t2d,0.123289490383142,0.00095197641607,0.030505156225639308,5.627e-06,61.1577,2143.0,0.0242011037939744,False
ENSG00000242142,SERBP1P3,t2d,0.0624938910965816,5.36831988530008e-07,0.00010798537866945571,6.238e-08,41.8187,2656.0,0.979895229794206,True
ENSG00000087274,ADD1,t2d,-0.293831004602724,0.0007898659324482,0.027100113978609962,6.993e-07,17.597,2314.0,0.104477207129083,False
ENSG00000109501,WFS1,t2d,0.300402078012175,0.0013821780353994,0.03945208453983161,5.5160000000000005e-34,22.8878,3915.0,3.6585952688274304e-19,False
ENSG00000109618,SEPSECS,t2d,0.570272379587604,0.0016665543972231,0.044455992952103104,0.0001159,12.2441,3624.0,0.420788746444492,False
ENSG00000109670,FBXW7,t2d,-0.770102372650013,9.43880609044675e-08,2.748040973190068e-05,2.317e-10,10.5898,3384.0,0.924611234196519,True
ENSG00000118804,STBD1,t2d,-0.256871060348344,0.0010037494225076,0.031595623214820664,2.606e-06,25.9858,4292.0,0.110437419830944,False
ENSG00000125388,GRK4,t2d,0.142897309131785,0.0001147201210465,0.0064944335192435275,6.993e-07,42.237,2314.0,0.18875964856256,False
ENSG00000138778,CENPE,t2d,-0.9346009965842,2.89187191032343e-05,0.0023500389451131818,6.182e-10,7.7483,3247.0,0.0475750932425306,False
ENSG00000145375,SPATA5,t2d,-1.31552092693078,2.03276427768894e-05,0.0017704160674914785,2.027e-08,6.3784,3848.0,0.915979967524608,True
ENSG00000145431,PDGFC,t2d,0.308679551179897,6.07363888051614e-06,0.000756738798266258,5.267e-07,21.7795,4701.0,0.943693907632831,True
ENSG00000163069,SGCB,t2d,-0.300348901176541,1.44303197974185e-05,0.0014558906805514308,2.481e-08,21.9881,1571.0,0.337769143010146,False
ENSG00000163071,SPATA18,t2d,-0.237644532095689,5.39146699344953e-05,0.0038152117127257437,2.481e-08,23.5446,1656.0,0.147854264499987,False
ENSG00000163257,DCAF16,t2d,-0.317303900174054,0.0001170265770407,0.00651639792374171,7.034e-06,19.0171,4036.0,0.83892141295213,True
ENSG00000164038,SLC9B2,t2d,0.741344677843808,1.30162148801297e-06,0.00022105871604753607,6.182e-10,8.4036,3252.0,0.135088555456409,False
ENSG00000164039,BDH2,t2d,-0.0985143349898146,2.40468093788664e-06,0.00035512606894296905,6.182e-10,46.6161,3247.0,0.150534349426651,False
ENSG00000170917,NUDT6,t2d,-0.336058413190879,8.19596328730063e-05,0.0053536452498457315,2.027e-08,23.7386,3733.0,0.087686492326547,False
ENSG00000230069,LRRC37A15P,t2d,0.092904706653621,3.60791513623836e-09,1.8382327619134547e-06,6.182e-10,38.1637,3349.0,0.980973397057211,True
ENSG00000246560,RP11-10L12.4,t2d,0.151037889456831,1.46894406807729e-07,4.045551365866915e-05,6.182e-10,47.4495,3335.0,0.516237528664001,False
ENSG00000248213,CICP16,t2d,-0.422973920345338,0.0008581206663936,0.028858909539771563,0.0002333,7.4208,4317.0,0.579462525114638,False
ENSG00000248971,KRT8P46,t2d,0.107924101998527,3.6079151362383804e-09,1.8382327619134547e-06,6.182e-10,32.8526,3352.0,0.980973396431229,True
ENSG00000249307,RP11-438E5.1,t2d,0.2858384902106,0.0008888604916499,0.02959963532651138,0.000416,8.5226,3708.0,0.560567962394918,False
ENSG00000251075,HTT-AS1,t2d,0.0562120746632965,0.0009116704092432,0.029967488613510347,6.993e-07,28.8488,2299.0,0.0943058839589239,False
ENSG00000251288,RP11-10L12.2,t2d,0.163881129999089,3.6079151362383804e-09,1.8382327619134547e-06,6.182e-10,18.8328,3340.0,0.9809732435352,True
ENSG00000268471,DKFZP434I0714,t2d,-0.445431366989514,4.7914079722855e-07,0.00010614010269041141,2.317e-10,7.8782,3360.0,0.846089322792501,True
ENSG00000055147,FAM114A2,t2d,0.356292620555285,0.0005391205368413,0.02034680840893647,0.0002719,13.1392,4456.0,0.436206696334771,False
ENSG00000064651,SLC12A2,t2d,0.306423803388024,0.0001951026222149,0.009698027904243078,6.976e-05,19.6799,4182.0,0.745616867697684,False
ENSG00000112996,MRPS30,t2d,0.483672657291499,8.63967424724621e-05,0.005523600186394729,1.273e-06,10.4142,2529.0,0.606133771747401,False
ENSG00000113161,HMGCR,t2d,-0.381767523903065,4.83856174655688e-05,0.0034721791688320145,3.027e-08,14.9667,3819.0,0.233544338015767,False
ENSG00000145725,PPIP5K2,t2d,-0.0497120000424815,0.0002622403088409,0.012091532792256884,1.101e-17,73.5418,3845.0,4.4009313440023e-11,False
ENSG00000145907,G3BP1,t2d,-0.543963151525544,0.0015750194240639,0.04268470194471048,0.0001521,8.3487,4723.0,0.351987710024407,False
ENSG00000152359,POC5,t2d,-0.164574186550784,6.08955657093554e-06,0.000756738798266258,3.027e-08,61.1837,3694.0,0.649855085624047,False
ENSG00000152409,JMY,t2d,-0.136255874673169,3.35175484841047e-05,0.0025874531746441433,3.761e-07,39.9633,3626.0,0.415406671845924,False
ENSG00000173930,SLCO4C1,t2d,0.138814358544688,9.13455382086478e-05,0.00567567703869586,1.101e-17,26.9287,4541.0,1.57197062741026e-10,False
ENSG00000229666,MAST4-AS1,t2d,-0.150027981673134,2.65042752056378e-06,0.0003858265204934988,3.92e-07,17.7703,3673.0,0.97675195075488,True
ENSG00000245937,CTC-228N24.3,t2d,0.0937853974602212,0.0014579445286619,0.0407355951300224,6.976e-05,47.3745,4130.0,0.791919453144752,False
ENSG00000249915,PDCD6,t2d,0.252503382719474,3.11056024514747e-05,0.0024571014649653273,1.64e-05,27.9517,1282.0,0.842272690870712,True
ENSG00000250848,CTD-2083E4.5,t2d,-0.315099997311642,8.79121421667048e-05,0.005564128749557279,1.64e-05,9.2371,1280.0,0.766098100755004,False
ENSG00000260774,CTD-2083E4.4,t2d,-0.483416519998749,3.90476808528868e-05,0.002904349400663624,1.64e-05,6.5855,1253.0,0.779620743641772,False
ENSG00000047932,GOPC,t2d,1.16367568603947,7.65166693032588e-05,0.005163608345696736,3.048e-06,5.1336,3759.0,0.372196463954156,False
ENSG00000064995,TAF11,t2d,-0.696473563977414,0.0009353679437391,0.030372522205403804,1.01e-06,8.0543,3137.0,0.272607304349206,False
ENSG00000064999,ANKS1A,t2d,-0.540550528326217,3.81991970655781e-05,0.0028621310154282415,1.01e-06,17.2218,3168.0,0.8935332822457,True
ENSG00000111879,FAM184A,t2d,0.643006225173843,0.0001331744820441,0.007180148000155445,3.576e-05,8.234,4366.0,0.900001903620784,True
ENSG00000112282,MED23,t2d,-0.32684334125419,5.19282777130817e-07,0.00010798537866945571,2.427e-08,28.7006,4067.0,0.982610203294629,True
ENSG00000112425,EPM2A,t2d,-0.145220492152861,0.0010305486111253,0.03201612910782563,4.553e-05,30.9477,3766.0,0.198221497159216,False
ENSG00000112658,SRF,t2d,-0.937846060305595,8.08520106445524e-05,0.0053498830419999276,1.129e-10,6.3576,2527.0,0.0006130715551005,False
ENSG00000112701,SENP6,t2d,0.121608965830819,1.1720883618302e-05,0.0012572189902157619,5.747e-06,51.9206,3016.0,0.142495177014646,False
ENSG00000118520,ARG1,t2d,-0.143760804503598,1.06739783516975e-06,0.00018435227017592803,2.427e-08,67.6381,4018.0,0.998466861748427,True
ENSG00000124766,SOX4,t2d,0.501212114623711,0.0018971217794117,0.04919000237202347,5.999e-62,9.3093,4374.0,7.14727911741128e-17,False
ENSG00000146166,LGSN,t2d,0.104705845659187,9.66968565875172e-05,0.005900245321118571,5.684e-06,52.1115,4007.0,0.579306152142642,False
ENSG00000146215,CRIP3,t2d,0.22444181848162,8.97817529863383e-05,0.005612736582397467,1.129e-10,21.9613,2311.0,0.0009637987460211,False
ENSG00000146414,SHPRH,t2d,0.26829878915324,0.0002300132844452,0.011055827209889565,4.553e-05,17.6542,3660.0,0.522300451575092,False
ENSG00000164626,KCNK5,t2d,-0.805683761824925,0.0004224591810916,0.017082774029061127,5.703e-05,6.0633,4412.0,0.479808500454403,False
ENSG00000168477,TNXB,t2d,0.113831444930242,1.5866563039512e-06,0.0002594706741661693,3.715e-19,23.9271,1090.0,2.26849324145911e-10,False
ENSG00000196586,MYO6,t2d,-0.330063332527487,0.0004758839689325,0.018368400164477935,5.747e-06,15.6078,2991.0,0.198757387586921,False
ENSG00000198518,HIST1H4E,t2d,0.244329263122191,0.0003882489828453,0.016416004710346918,6.758e-06,18.8688,4450.0,0.367635137746916,False
ENSG00000204421,LY6G6C,t2d,-0.958190085066865,1.82892113312131e-08,7.167963979425442e-06,3.715e-19,6.1179,697.0,0.0014615149830779,False
ENSG00000204482,LST1,t2d,-0.195660152813116,3.50451667471565e-05,0.0026850394673197347,2.032e-16,21.4294,684.0,1.09263580582905e-08,False
ENSG00000220614,RP11-480N24.4,t2d,0.385389247343199,9.16894980516405e-06,0.0010991952766426078,1.129e-10,5.5569,2322.0,0.0031169605889936,False
ENSG00000225921,NOL7,t2d,-2.35528537178241,0.0011156339054723,0.0339352522291425,0.0005385,5.0686,3537.0,0.672089407572148,False
ENSG00000232810,TNF,t2d,-0.244988331609614,2.0436462729371001e-10,1.3883170347486035e-07,2.032e-16,24.4834,684.0,0.0009201696604936,False
ENSG00000091140,DLD,t2d,-0.683695027116308,0.000465258158071,0.018164676746143638,0.0001206,11.0589,3423.0,0.67539846104676,False
ENSG00000106012,IQCE,t2d,0.463344585260387,0.0014439712380942,0.040574400231824306,3.091e-07,15.8978,4019.0,0.0190095121245593,False
ENSG00000106392,C1GALT1,t2d,0.158569288266263,0.0017652867295637,0.046361525191376554,0.0006012,61.0746,4152.0,0.183989367521037,False
ENSG00000122557,HERPUD2,t2d,-0.202859892195129,3.26933027351139e-05,0.002543089731838249,3.499e-05,28.3585,4114.0,0.93119066276845,True
ENSG00000128563,PRKRIP1,t2d,-0.232746067097173,0.0014453883497696,0.040574400231824306,5.986e-07,33.4277,2580.0,0.163003196518327,False
ENSG00000133624,ZNF767,t2d,0.182468033718535,0.0002493551200311,0.011561893948186026,9.227e-05,28.6115,2409.0,0.634902687719762,False
ENSG00000146830,GIGYF1,t2d,-0.409074571669657,2.6352263939231e-07,6.549501696116192e-05,2.337e-07,25.7592,2705.0,0.998350307342822,True
ENSG00000164631,ZNF12,t2d,-0.741828995659985,0.001182820910356,0.03523630641344475,0.0006012,8.1306,3603.0,0.479339452265038,False
ENSG00000168255,POLR2J3,t2d,0.182108718724032,0.0003931453931257,0.016431016284574704,5.986e-07,17.466,2508.0,0.317757988361964,False
ENSG00000169193,CCDC126,t2d,0.128892560576772,0.0011087774849459,0.03382767237005605,2.622e-05,42.1517,4837.0,0.198036274448062,False
ENSG00000172336,POP7,t2d,1.17844522193512,0.0003131560655198,0.01381411388591672,2.337e-07,9.498,2690.0,0.456733399849738,False
ENSG00000181220,ZNF746,t2d,0.193929346105748,0.0006738585313537,0.024093398015769135,9.227e-05,28.0355,2165.0,0.545531615595316,False
ENSG00000196453,ZNF777,t2d,0.465223848372164,0.0002493551200311,0.011561893948186026,9.227e-05,11.3878,2237.0,0.658372474659136,False
ENSG00000205238,SPDYE2,t2d,0.186481598719547,1.32197538221379e-05,0.001388755581933868,5.986e-07,16.0999,2514.0,0.963069543303599,True
ENSG00000221510,MIR548O,t2d,0.25348595918926,0.0009441316671311,0.030372522205403804,5.986e-07,12.8891,2580.0,0.200876266503801,False
ENSG00000029534,ANK1,t2d,0.454769988402351,6.84953982367959e-12,7.755201200366114e-09,3.1589999999999996e-22,21.1747,3502.0,4.5605740502786e-08,False
ENSG00000079459,FDFT1,t2d,0.139993132620051,8.57582295124821e-05,0.005523600186394729,8.369e-09,89.3737,3527.0,1.0603440047048e-05,False
ENSG00000147324,MFHAS1,t2d,0.174030971078942,0.0008955790249541,0.029726222359225667,8.731e-09,28.5363,5440.0,0.0046354726896452,False
ENSG00000147408,CSGALNACT1,t2d,-0.0978654886247382,0.0002457327799303,0.011561893948186026,3.035e-08,80.9204,5926.0,0.0002478302188522,False
ENSG00000147576,ADHFE1,t2d,-0.0612097364916613,0.0014233512250772,0.04040097209898793,0.0004227,79.5761,2218.0,0.121015112414102,False
ENSG00000154319,FAM167A,t2d,0.169037370077246,5.73303143758388e-07,0.00011234536605573027,6.288e-10,86.8324,4432.0,7.0796172547088e-06,False
ENSG00000164941,INTS8,t2d,-0.236445551618256,1.55667011320484e-05,0.0015107112812911732,4.545e-09,25.3699,4902.0,0.119926019560557,False
ENSG00000170791,CHCHD7,t2d,0.273909912714224,0.0018111816138014,0.04744457749263821,0.001859,18.4533,4377.0,0.360210614605612,False
ENSG00000171044,XKR6,t2d,-0.252632398345753,0.0004449074025931,0.017640491954955987,6.288e-10,20.7464,5789.0,0.0009753995980561,False
ENSG00000171056,SOX7,t2d,1.17523801182646,7.31000778513228e-07,0.0001354345078736326,6.288e-10,6.0739,5785.0,0.790993534647216,False
ENSG00000173295,FAM86B3P,t2d,-0.262838781808317,0.0003968516212399,0.01647000513383618,4.939e-08,15.7192,3375.0,0.084473501456047,False
ENSG00000175305,CCNE2,t2d,-0.679650170648464,7.6411312712965e-06,0.0009269419958870397,4.545e-09,9.376,4900.0,0.441421725093793,False
ENSG00000175445,LPL,t2d,-0.209974385436738,7.57749853500451e-07,0.00013740006950599949,3.035e-08,59.4384,5805.0,0.522422108851607,False
ENSG00000177710,SLC35G5,t2d,-0.32033026241411,8.60730332911336e-05,0.005523600186394729,6.288e-10,14.6964,4766.0,0.0127388185248752,False
ENSG00000196378,ZNF34,t2d,0.224923137663057,1.94079210840636e-06,0.0002951742027561315,1.618e-08,29.5609,239.0,0.837476902458287,True
ENSG00000233609,RP11-62H7.2,t2d,0.0678562577433101,2.90583814606733e-05,0.0023500389451131818,8.731e-09,42.3015,5735.0,0.0031931469893049,False
ENSG00000253649,PRSS51,t2d,0.534603353752725,0.0001007042058535,0.006063767725445491,6.288e-10,7.4529,5905.0,0.0035043148995426,False
ENSG00000253878,RP11-347C18.3,t2d,0.532854018314692,8.58263577972377e-08,2.650213896829855e-05,4.545e-09,5.2291,4936.0,0.932041055765165,True
ENSG00000253981,ALG1L13P,t2d,0.144493296309118,1.46868476737894e-05,0.001467244880352098,4.939e-08,18.6842,3390.0,0.816051995860348,True
ENSG00000254275,RP11-89M16.1,t2d,0.481103030121045,0.0006738585313537,0.024093398015769135,3.95e-07,8.0548,4200.0,0.708635853218946,False
ENSG00000255310,AF131215.2,t2d,0.0592983038102026,0.0004449074025931,0.017640491954955987,6.288e-10,36.8911,5613.0,0.0009754337342173,False
ENSG00000269918,AF131215.9,t2d,0.0600595674686003,0.0004449074025931,0.017640491954955987,6.288e-10,36.4235,5622.0,0.0009754336921478,False
ENSG00000056586,RC3H2,t2d,0.59959902527361,4.76903814203762e-05,0.0034465601891747054,6.202e-07,14.4607,3188.0,0.817415181215947,True
ENSG00000119431,HDHD3,t2d,-0.117483947368939,0.0001155303111851,0.006504165033017509,0.0001194,56.7297,3739.0,0.615311501785239,False
ENSG00000147874,HAUS6,t2d,-0.351539753219164,9.8813736990984e-06,0.0011420450650427752,2.849e-07,12.1614,5057.0,0.590418412772341,False
