gene,symbol,outcome,mr_b,mr_p,gwas_min_p,eqtl_F_max,nsnp,pp4,ok,note
ENSG00000051825,MPHOSPH9,cad,-0.0047229315300803,0.91273530224508,7.427e-07,18.1615,3609,0.000826557689027084,TRUE,""
ENSG00000052126,PLEKHA5,cad,0.0831202413004581,0.0246671794795751,2.862e-14,34.7872,6765,5.78808421706443e-09,TRUE,""
ENSG00000057294,PKP2,cad,0.0526556749039655,0.286616361405448,0.001708,21.9719,6745,0.00495822218952154,TRUE,""
ENSG00000057704,TMCC3,cad,0.0123344150969545,0.703238583398932,1.056e-12,34.6348,5799,9.43001421900288e-10,TRUE,""
ENSG00000058272,PPP1R12A,cad,-0.0107984409142941,0.951963720500161,6.241e-05,8.033,2860,0.00442571075826602,TRUE,""
ENSG00000059758,CDK17,cad,0.0466567043179211,0.735185880692844,0.0001349,8.7048,5328,0.00446081312192933,TRUE,""
ENSG00000059804,SLC2A3,cad,-0.051786491734889,0.145353824895129,0.0003748,27.2545,4525,0.00661608355396621,TRUE,""
ENSG00000060138,CSDA,cad,-0.042295081338898,0.237869838089298,2.607e-05,27.5314,5708,0.00514210583796589,TRUE,""
ENSG00000060140,STYK1,cad,0.0252959728343678,0.730223992825289,2.607e-05,14.0645,5703,0.00280651332008801,TRUE,""
ENSG00000060709,RIMBP2,cad,-0.0423633234932214,0.396168007039194,0.0003437,23.157,5943,0.00432155162035615,TRUE,""
ENSG00000060982,BCAT1,cad,0.0231771074761536,0.0700489213462499,7.452e-05,115.5874,6229,0.0141160342797018,TRUE,""
ENSG00000061273,HDAC7,cad,-0.142875488054358,0.545286170402822,4.614e-05,9.2781,5054,0.00323574168426911,TRUE,""
ENSG00000061794,MRPS35,cad,0.0673840510211845,0.274786836322257,7.687e-05,19.8655,5247,0.00583253844861147,TRUE,""
ENSG00000061936,SFSWAP,cad,-0.0950140734511849,0.293718112751792,1.958e-05,10.7922,3996,0.00371887521682899,TRUE,""
ENSG00000061987,MON2,cad,-0.0817906891813118,0.442818848069903,3.709e-05,14.2273,5183,0.00461627487723687,TRUE,""
ENSG00000063046,EIF4B,cad,0.0337665559871531,0.256318702201653,9.28e-13,26.2776,4601,0.00719383515547351,TRUE,""
ENSG00000064102,ASUN,cad,0.182469844245984,0.150826077647609,7.687e-05,8.884,5897,0.00766633057107409,TRUE,""
ENSG00000064763,FAR2,cad,0.185765707097762,0.262419987102973,0.0002487,5.5909,6706,0.00428161799955974,TRUE,""
ENSG00000065357,DGKA,cad,0.193009065688823,0.634437619483621,6.335e-08,5.0219,2729,0.00861040675496754,TRUE,""
ENSG00000065361,ERBB3,cad,-0.0401248295305166,0.366076984583267,4.918e-09,20.614,2585,0.0027946146457789,TRUE,""
ENSG00000065970,FOXJ2,cad,-0.102840739772181,0.00184098314785711,0.0003748,32.8858,4570,0.253782183663932,TRUE,""
ENSG00000066117,SMARCD1,cad,0.0873792627055102,0.223731066451697,0.0004483,14.8205,3118,0.00547338895316617,TRUE,""
ENSG00000067182,TNFRSF1A,cad,-0.0282367699998145,0.3967400955726,6.152e-10,31.2148,4887,9.97653335971741e-07,TRUE,""
ENSG00000067715,SYT1,cad,0.0669719526151451,0.367248483693673,6.241e-05,14.4045,2749,0.00350057497061176,TRUE,""
ENSG00000067798,NAV3,cad,0.0358906071389583,0.544144693769952,3.294e-05,16.5245,4526,0.00330857415676156,TRUE,""
ENSG00000070018,LRP6,cad,0.0233055897311564,0.668235141795249,2.607e-05,20.5829,4990,0.00295812971012798,TRUE,""
ENSG00000070019,GUCY2C,cad,-0.0247230503878064,0.534803837189754,0.000408,25.7838,4977,0.00302302238250412,TRUE,""
ENSG00000070961,ATP2B1,cad,0.387371228383177,0.115177416877047,8.643e-15,5.281,3482,0.000458240895783901,TRUE,""
ENSG00000073060,SCARB1,cad,-0.131795204156599,1.25333727037787e-08,1.914e-18,40.2763,5084,4.84065824534249e-06,TRUE,""
ENSG00000073614,KDM5A,cad,0.0741249601121284,0.0193857869173506,0.0001935,42.3652,3921,0.0571745741022228,TRUE,""
ENSG00000074590,NUAK1,cad,0.0788599145430901,0.364649015324987,8.247e-06,21.8409,4431,0.0069064541477939,TRUE,""
ENSG00000075035,WSCD2,cad,0.0265784508190184,0.902046185045065,3.311e-06,4.7376,4562,0.00569672766659984,TRUE,""
ENSG00000075188,NUP37,cad,-0.583297290886755,0.06865974650465,8.042e-05,9.8845,4613,0.0303266118206302,TRUE,""
ENSG00000075415,SLC25A3,cad,-0.0825877941465079,0.259692321617925,0.0002021,28.6467,4009,0.0100336679644629,TRUE,""
ENSG00000075856,SART3,cad,-0.341927810544056,0.130628548131,3.311e-06,6.6746,4614,0.00879427394607931,TRUE,""
ENSG00000076067,RBMS2,cad,-0.0437377755668524,0.000858120666393674,4.918e-09,73.0626,2474,0.000927219172456268,TRUE,""
ENSG00000076108,BAZ2A,cad,0.215700606562648,0.0652195825478357,4.918e-09,9.4311,2491,0.000110050032346385,TRUE,""
ENSG00000076248,UNG,cad,-0.0109574187525533,0.708900370489766,3.311e-06,57.1092,4531,0.00296841007889876,TRUE,""
ENSG00000076513,ANKRD13A,cad,0.191020430064255,0.450418815379629,1.728e-26,7.4547,3887,7.53753210033974e-06,TRUE,""
ENSG00000078246,TULP3,cad,0.489975190669243,0.000562093191514184,4.943e-06,8.6299,5845,0.240505338400269,TRUE,""
ENSG00000079337,RAPGEF3,cad,-0.0389501511453407,0.594649748249633,4.614e-05,26.3677,5120,0.00340634923312501,TRUE,""
ENSG00000079387,SENP1,cad,-0.217808843895579,0.00799753366108357,4.614e-05,13.6232,4428,0.0457757085132536,TRUE,""
ENSG00000080371,RAB21,cad,0.0239683140671091,0.636232461484899,0.0001039,25.6358,3976,0.00343341751168078,TRUE,""
ENSG00000081760,AACS,cad,0.0592192411657996,0.46045657725458,1.914e-18,18.6011,5300,4.0750801927717e-14,TRUE,""
ENSG00000082805,ERC1,cad,0.0242560729833822,0.738882680363527,0.0001935,13.9429,5984,0.00212950929685893,TRUE,""
ENSG00000084110,HAL,cad,-0.0297539886612697,0.324698500763526,8.343e-05,52.8834,5305,0.00271849168144501,TRUE,""
ENSG00000084112,SSH1,cad,0.128045539033139,0.0007652164476681,3.311e-06,29.4703,4795,0.345002809446816,TRUE,""
ENSG00000084444,KIAA1467,cad,0.0910130048517012,0.0680672422985274,0.0003961,18.5989,5624,0.0132464929772557,TRUE,""
ENSG00000084463,WBP11,cad,-0.0538545285255328,0.254140149455582,0.000408,14.4144,4546,0.00498274700999248,TRUE,""
ENSG00000086598,TMED2,cad,0.00283312022297151,0.963187628676865,1.914e-18,18.5882,4261,0.000772287694872189,TRUE,""
ENSG00000087448,KLHL42,cad,0.0130126101081062,0.724753762287246,7.687e-05,30.7934,5261,0.00324373804064407,TRUE,""
ENSG00000087470,DNM1L,cad,0.0658717593699974,0.483283714268336,0.001693,18.0598,6990,0.0056498175431895,TRUE,""
ENSG00000087502,ERGIC2,cad,-0.145544367019572,0.0219553617352278,0.0002831,21.8323,7232,0.0502904662922195,TRUE,""
ENSG00000088986,DYNLL1,cad,0.226698914176506,0.109598583399116,1.26e-18,7.1105,4345,3.76802758919613e-09,TRUE,""
ENSG00000088992,TESC,cad,0.0175054244459558,0.659592253098865,0.0002958,37.5525,4773,0.00409777621364917,TRUE,""
ENSG00000089022,MAPKAPK5,cad,-0.356154441554387,4.14555867972766e-08,3.715e-27,25.2525,2046,2.94586795668291e-16,TRUE,""
ENSG00000089041,P2RX7,cad,0.0693825876560128,0.258441968240366,1.26e-18,35.4265,4281,5.19764495297746e-14,TRUE,""
ENSG00000089053,ANAPC5,cad,-0.00490458948427827,0.911528237909377,1.26e-18,24.4649,4103,1.45706437372758e-14,TRUE,""
ENSG00000089060,SLC24A6,cad,-0.0195437840689901,0.68370878740079,1.372e-06,27.4772,4867,0.00228677799214752,TRUE,""
ENSG00000089094,KDM2B,cad,-0.699739997372696,0.00515048123936256,1.26e-18,5.5736,3930,0.000140126160171222,TRUE,""
ENSG00000089127,OAS1,cad,-0.00166336332217105,0.931693545566772,1.127e-19,87.2932,3940,8.86069731949666e-16,TRUE,""
ENSG00000089154,GCN1L1,cad,-0.0479102839660525,0.089130925517086,1.26e-18,44.2243,4159,1.39174666285304e-14,TRUE,""
ENSG00000089157,RPLP0,cad,-0.284467095640471,0.0900522888519813,1.26e-18,8.2784,4239,5.83167185358939e-13,TRUE,""
ENSG00000089159,PXN,cad,0.175181509924434,0.143867728481615,1.26e-18,7.7699,4289,2.59836288241171e-11,TRUE,""
ENSG00000089163,SIRT4,cad,0.187702188811262,0.00978507320446997,1.26e-18,28.8932,4334,1.2259060532359e-12,TRUE,""
ENSG00000089169,RPH3A,cad,-0.0259429714383218,0.0370923842907741,2.077e-20,111.8013,3475,3.50643560428064e-15,TRUE,""
ENSG00000089220,PEBP1,cad,0.0162119775716231,0.371933680494178,4.152e-05,36.8332,4920,0.00383873056320199,TRUE,""
ENSG00000089248,ERP29,cad,0.468735406206447,6.14141463012331e-08,3.715e-27,15.3892,2259,3.32040422869385e-16,TRUE,""
ENSG00000089692,LAG3,cad,-0.032847338260683,0.843539239892762,6.152e-10,8.0862,4872,9.68021528212874e-07,TRUE,""
ENSG00000089693,MLF2,cad,0.128773618647281,0.463091223270942,6.152e-10,14.4632,4839,2.37116117166822e-06,TRUE,""
ENSG00000089818,NECAP1,cad,-0.0606979438011848,0.0555836587707688,0.0003748,56.3967,4525,0.315413463383077,TRUE,""
ENSG00000090376,IRAK3,cad,0.0155841319155485,0.598668814257765,0.0008931,34.0334,4193,0.00308982713549269,TRUE,""
ENSG00000090382,LYZ,cad,-0.0157377193555322,0.535091124596743,3.856e-05,143.3691,5265,0.0206689761589469,TRUE,""
ENSG00000090612,ZNF268,cad,0.230801330583725,4.8945496450067e-05,3.272e-05,18.223,1027,0.89125893405491,TRUE,""
ENSG00000090975,PITPNM2,cad,-0.0556654044534283,0.757455769557939,7.427e-07,6.7025,3451,0.000890686198268533,TRUE,""
ENSG00000091039,OSBPL8,cad,0.00667178672122856,0.712092231180222,2.198e-05,57.8496,4790,0.0027803499828488,TRUE,""
ENSG00000092841,MYL6,cad,0.0942700719991875,0.486379713133545,4.918e-09,13.3816,2530,0.0042307816901749,TRUE,""
ENSG00000094916,CBX5,cad,-0.156259975186407,0.0496504777510879,9.28e-13,10.8448,4272,3.18430211292808e-08,TRUE,""
ENSG00000102189,EEA1,cad,-0.0290903923038928,0.709236748741435,0.0006652,13.248,4281,0.00298077852959979,TRUE,""
ENSG00000110799,VWF,cad,-0.0474788189728873,0.0604916489895505,6.152e-10,39.8709,5128,0.0122133281978646,TRUE,""
ENSG00000110801,PSMD9,cad,-0.0586561121462962,0.184221436110931,4.744e-06,22.3267,3336,0.0038514783999945,TRUE,""
ENSG00000110811,LEPREL2,cad,-0.105428721728784,0.0869216593688416,6.152e-10,14.587,4807,2.97594790992846e-06,TRUE,""
ENSG00000110841,PPFIBP1,cad,-0.105488589429067,0.317310507862914,7.687e-05,12.125,5359,0.00537631305704677,TRUE,""
ENSG00000110844,PRPF40B,cad,-0.58087876245108,0.1472949874429,0.0004483,4.7796,2919,0.0289559447150682,TRUE,""
ENSG00000110848,CD69,cad,0.0382992591933172,0.55508074885533,0.0003213,16.674,5284,0.00313214354693492,TRUE,""
ENSG00000110851,PRDM4,cad,-0.0843039512334934,0.0140539158257164,3.311e-06,35.1959,4817,0.0436323363092402,TRUE,""
ENSG00000110871,COQ5,cad,-0.040912658904454,0.105950252871892,1.26e-18,89.5297,4303,2.52416340232871e-14,TRUE,""
ENSG00000110876,SELPLG,cad,0.146907200982637,0.0455002638963584,3.311e-06,26.3246,4692,0.0240920510388618,TRUE,""
ENSG00000110880,CORO1C,cad,-0.0823723474316179,0.00301600743485332,3.311e-06,47.6413,4695,0.627577288259646,TRUE,""
ENSG00000110881,ASIC1,cad,-0.065755154281377,0.309177618947532,0.0004483,13.8152,3106,0.00462063679334478,TRUE,""
ENSG00000110888,CAPRIN2,cad,0.0410584970633749,0.50036659904388,4.566e-06,26.8299,6846,0.00414606546027609,TRUE,""
ENSG00000110906,KCTD10,cad,0.0385156940365008,0.0685417353279967,3.893e-06,82.76,4339,0.00292272538637543,TRUE,""
ENSG00000110917,MLEC,cad,-0.0491962516608165,0.182422439451736,1.26e-18,25.0034,4373,3.98371392595074e-14,TRUE,""
ENSG00000110921,MVK,cad,0.0397936371453138,0.689156516779352,3.933e-10,11.63,4249,0.00310115321796393,TRUE,""
ENSG00000110925,CSRNP2,cad,0.0413460061506803,0.534803837189754,2.734e-06,15.4458,3541,0.00151202901518209,TRUE,""
ENSG00000110931,CAMKK2,cad,-0.0280439846993716,0.28042501171986,1.26e-18,53.9522,4223,5.22890754390433e-14,TRUE,""
ENSG00000110934,BIN2,cad,-0.0133446614790655,0.611497870744714,2.734e-06,28.6283,3939,0.00156670713842955,TRUE,""
ENSG00000110944,IL23A,cad,-0.690587357830713,0.00161517042808772,4.918e-09,8.2673,2369,0.0585722457278191,TRUE,""
ENSG00000110958,PTGES3,cad,0.0723887674976398,0.443279727088509,4.918e-09,10.2848,2569,2.65581368342116e-05,TRUE,""
ENSG00000110987,BCL7A,cad,0.0838391620203426,0.0578871272365212,0.0004092,21.2647,3151,0.0155186211241129,TRUE,""
ENSG00000111011,RSRC2,cad,-0.0573845267353888,0.64244305767423,1.192e-05,8.0325,3071,0.00286187642479887,TRUE,""
ENSG00000111052,LIN7A,cad,-0.0447488580446204,0.355063691846399,2.25e-05,48.6686,4265,0.00653543516314859,TRUE,""
ENSG00000111057,KRT18,cad,-0.0600007368316373,0.515179699335958,9.28e-13,10.5509,4880,0.0040488546474841,TRUE,""
ENSG00000111058,ACSS3,cad,0.00961828265994894,0.951037858038948,2.25e-05,12.5685,4680,0.00371359761523789,TRUE,""
ENSG00000111077,TENC1,cad,-0.166162105247663,0.162095575046004,9.28e-13,14.0823,4611,0.0124467047898393,TRUE,""
ENSG00000111087,GLI1,cad,-0.345724456705934,0.00659429843291511,4.918e-09,8.3921,3141,0.00076015175502901,TRUE,""
ENSG00000111110,PPM1H,cad,0.0218448480439164,0.562624686915214,3.709e-05,26.7074,5250,0.00284985181714478,TRUE,""
ENSG00000111142,METAP2,cad,0.0110540920217109,0.882558007257961,1.056e-12,20.8954,5614,1.23764833939112e-09,TRUE,""
ENSG00000111144,LTA4H,cad,-0.013221450265254,0.657869068133222,8.343e-05,72.0512,5227,0.0050645327346641,TRUE,""
ENSG00000111145,ELK3,cad,-0.0448724632303049,0.421957219878855,8.343e-05,11.3191,5145,0.00401440511418664,TRUE,""
ENSG00000111186,WNT5B,cad,0.0534346756938013,0.141900610277981,0.0001935,31.313,5728,0.00681574764543451,TRUE,""
ENSG00000111196,MAGOHB,cad,-0.0372930479347679,0.471957176640949,2.607e-05,13.1299,5706,0.00336764496939707,TRUE,""
ENSG00000111199,TRPV4,cad,-0.027345200928167,0.852849529869564,9.418e-13,14.8136,4118,0.0052607472468795,TRUE,""
ENSG00000111203,ITFG2,cad,-0.0546701959383213,0.200105868954852,4.943e-06,26.5593,5875,0.00288740854425639,TRUE,""
ENSG00000111206,FOXM1,cad,-0.195182707440436,0.497409451259859,4.943e-06,5.1432,5864,0.00199415710562516,TRUE,""
ENSG00000111215,PRR4,cad,0.0350352211383464,0.167799088355472,2.607e-05,55.8692,5445,0.00366287087731966,TRUE,""
ENSG00000111229,ARPC3,cad,0.00796114390962903,0.83903733185664,3.715e-27,15.6489,3029,1.14298691153811e-22,TRUE,""
ENSG00000111237,VPS29,cad,0.0140840194842124,0.611497870744714,3.715e-27,41.234,2952,5.92890213247825e-23,TRUE,""
ENSG00000111247,RAD51AP1,cad,-0.416436782915616,0.169688395259845,0.000599,11.6844,5574,0.0238861978743823,TRUE,""
ENSG00000111252,SH2B3,cad,0.285529747739468,8.3520958552085e-09,3.715e-27,23.8731,1908,3.69033114857772e-15,TRUE,""
ENSG00000111254,AKAP3,cad,0.0107443432671082,0.802587348634153,0.000599,23.1936,5433,0.00266022269173658,TRUE,""
ENSG00000111261,MANSC1,cad,-0.040801537498226,0.591554054889021,2.607e-05,19.1799,5143,0.00413617208459543,TRUE,""
ENSG00000111266,DUSP16,cad,0.0650222707678284,0.208599512514415,0.0002211,34.7001,5356,0.00999253565627172,TRUE,""
ENSG00000111269,CREBL2,cad,0.102990085043412,0.203662329206729,0.0003961,12.92,5458,0.00607624077776398,TRUE,""
ENSG00000111271,ACAD10,cad,-0.57264172479638,6.57973247462932e-06,3.715e-27,10.0367,1972,5.92907670312816e-15,TRUE,""
ENSG00000111275,ALDH2,cad,-0.0482045615220356,0.265435219655808,3.715e-27,34.2481,2047,1.29640355228397e-22,TRUE,""
ENSG00000111276,CDKN1B,cad,-0.0161609406581852,0.836518144383217,0.0003961,14.1681,5538,0.00297793138435811,TRUE,""
ENSG00000111291,GPRC5D,cad,0.297410192147034,0.322657765163525,0.0003961,6.36,5532,0.0421590207077513,TRUE,""
ENSG00000111300,NAA25,cad,-0.438411596530095,7.38909789936422e-08,5.112e-26,21.1804,2374,3.39740560471644e-15,TRUE,""
ENSG00000111319,SCNN1A,cad,0.0163094684168438,0.867632334778193,6.152e-10,10.9127,4868,7.20501255846323e-07,TRUE,""
ENSG00000111321,LTBR,cad,-0.00388951136790347,0.919193822126393,6.152e-10,30.6041,4839,8.1902727523424e-07,TRUE,""
ENSG00000111328,CDK2AP1,cad,0.004586874588924,0.869073725074896,7.427e-07,54.3802,3751,0.00103755001920127,TRUE,""
ENSG00000111335,OAS2,cad,-0.125352112676056,0.0685417353279967,1.127e-19,14.484,4206,2.97808693780454e-15,TRUE,""
ENSG00000111341,MGP,cad,0.0101019246160626,0.809261146695181,0.0005193,24.3295,4402,0.00267919043989757,TRUE,""
ENSG00000111344,RASAL1,cad,0.133771623652336,0.239891619359357,2.564e-08,15.1677,4490,0.000217267743598662,TRUE,""
ENSG00000111348,ARHGDIB,cad,-0.133834206452602,0.167293602655168,0.0005193,11.5491,4280,0.00814449503264864,TRUE,""
ENSG00000111358,GTF2H3,cad,-0.118086988627351,0.511663282695868,1.914e-18,16.5854,4414,0.00257668437379196,TRUE,""
ENSG00000111361,EIF2B1,cad,0.0150929957476756,0.531971058097401,1.914e-18,47.4199,4352,0.000697682446767557,TRUE,""
ENSG00000111364,DDX55,cad,-0.0127453362145022,0.716129568855565,1.914e-18,53.7189,4324,0.000941487832096516,TRUE,""
ENSG00000111371,SLC38A1,cad,-0.0544160176891794,0.0350576131176831,1.923e-07,49.4379,3748,0.00285836832890097,TRUE,""
ENSG00000111405,ENDOU,cad,-0.0987746880124202,0.354131395853922,4.614e-05,17.5193,5166,0.00380831836529024,TRUE,""
ENSG00000111412,C12orf49,cad,0.0141062543452571,0.841480581121794,0.0002321,16.3179,4700,0.0028532287508794,TRUE,""
ENSG00000111424,VDR,cad,-0.180160354430799,0.00188905087120258,4.614e-05,15.7536,4928,0.141690243565953,TRUE,""
ENSG00000111445,RFC5,cad,0.0635141146772068,0.162548416131283,4.152e-05,22.5823,4754,0.00703640335183175,TRUE,""
ENSG00000111450,STX2,cad,-0.0567960133621392,0.195624786869267,0.0003437,104.6008,5689,0.012347297668792,TRUE,""
ENSG00000111452,GPR133,cad,-0.0149299818364664,0.738882680363527,1.958e-05,22.9984,5167,0.00440824659858527,TRUE,""
ENSG00000111481,COPZ1,cad,-0.0334314946281373,0.796077407140949,9.28e-13,12.2235,4211,7.60968466587061e-09,TRUE,""
ENSG00000111490,TBC1D30,cad,0.0292982645087728,0.0855600792594499,0.003666,32.0623,3167,0.0112812800106503,TRUE,""
ENSG00000111530,CAND1,cad,0.261606207964409,0.0127302373345826,6.913e-05,9.6443,4888,0.0497158815823638,TRUE,""
ENSG00000111537,IFNG,cad,-0.123422495234073,0.211299547333711,3.856e-05,10.7602,4813,0.00524921015633808,TRUE,""
ENSG00000111540,RAB5B,cad,0.231548766792654,0.241030964418943,6.335e-08,5.2175,2669,0.0046250289811093,TRUE,""
ENSG00000111554,MDM1,cad,-0.0411126487496078,0.309567945539029,3.856e-05,27.2263,4846,0.00383161837432496,TRUE,""
ENSG00000111581,NUP107,cad,-0.040894705705539,0.0491586466939388,3.856e-05,55.0435,4904,0.0181061668524496,TRUE,""
ENSG00000111596,CNOT2,cad,-0.168242085106066,0.150780057614126,0.0001214,8.8729,5143,0.0104540329523282,TRUE,""
ENSG00000111602,TIMELESS,cad,-0.128318566648212,0.226076999133729,4.918e-09,8.7715,2401,4.2388964637864e-05,TRUE,""
ENSG00000111615,KRR1,cad,-0.114943463377715,0.0978895292965988,0.0002055,14.8392,4170,0.0104430849483117,TRUE,""
ENSG00000111639,MRPL51,cad,0.0323341731854991,0.508426146432504,6.152e-10,22.4527,4753,9.67942918856978e-07,TRUE,""
ENSG00000111640,GAPDH,cad,0.0260665414584102,0.361892593456348,6.152e-10,34.9959,4715,1.20402782760754e-06,TRUE,""
ENSG00000111641,NOP2,cad,0.0907088704237558,0.827287450832149,6.152e-10,5.94,4633,3.02395617913164e-05,TRUE,""
ENSG00000111642,CHD4,cad,-0.273275834605694,0.00737350268140568,6.152e-10,13.5673,4567,7.03529251827381e-05,TRUE,""
ENSG00000111644,ACRBP,cad,-0.0489088911010482,0.854269623151224,6.152e-10,9.7378,4641,1.76183187626418e-06,TRUE,""
ENSG00000111647,UHRF1BP1L,cad,0.0288522905371749,0.644892188366209,0.0004703,32.6175,4170,0.00592982368583125,TRUE,""
ENSG00000111652,COPS7A,cad,0.0700706276372381,0.29218824680993,6.152e-10,19.8297,4783,1.54604525958336e-06,TRUE,""
ENSG00000111653,ING4,cad,-0.574715191668866,0.19523810692556,6.152e-10,7.792,4661,4.49479692000168e-06,TRUE,""
ENSG00000111664,GNB3,cad,-0.151692500430847,0.025780110544279,6.152e-10,14.5172,4821,8.64166677680623e-06,TRUE,""
ENSG00000111666,CHPT1,cad,0.0319481778139465,0.115540518282431,8.042e-05,90.0516,4496,0.00257548584745169,TRUE,""
ENSG00000111669,TPI1,cad,-0.0944442129607596,0.043786484922104,6.152e-10,21.1943,4847,5.58999814954115e-06,TRUE,""
ENSG00000111670,GNPTAB,cad,-0.112349988385943,0.0674638361316115,8.042e-05,20.2295,4560,0.0160008170012049,TRUE,""
ENSG00000111671,SPSB2,cad,0.0196511222598457,0.0843822387744613,6.152e-10,106.474,4819,6.58328814796768e-06,TRUE,""
ENSG00000111674,ENO2,cad,-0.521738013901368,0.000310286273149354,6.152e-10,6.512,4838,0.00947342933874619,TRUE,""
ENSG00000111676,ATN1,cad,-0.182171067020206,0.0471872793574901,6.152e-10,11.8564,4802,5.48889522552668e-06,TRUE,""
ENSG00000111678,C12orf57,cad,0.199698260744191,0.139254893575628,6.152e-10,15.6002,4770,4.89746294455306e-06,TRUE,""
ENSG00000111679,PTPN6,cad,-0.0410061650579258,0.894565000443449,6.152e-10,4.6547,4760,0.00761237590257603,TRUE,""
ENSG00000111684,LPCAT3,cad,0.090650913099746,0.395325086245385,6.152e-10,16.6904,4737,1.69796830011413e-06,TRUE,""
ENSG00000111696,NT5DC3,cad,-0.00997088853619412,0.391365938307552,5.441e-05,120.3672,5189,0.0143668133144289,TRUE,""
ENSG00000111707,SUDS3,cad,0.00170496442589529,0.994716034909884,4.152e-05,10.2566,4644,0.00664872988362995,TRUE,""
ENSG00000111711,GOLT1B,cad,0.0751357835614088,0.0421793732475812,0.0004779,29.906,5610,0.0211627292460849,TRUE,""
ENSG00000111716,LDHB,cad,0.128698410806177,0.765459454110143,0.0004779,6.5689,5085,0.0104405131008903,TRUE,""
ENSG00000111725,PRKAB1,cad,0.00869495360940555,0.804361562650309,1.26e-18,55.1643,3851,0.00323715919169121,TRUE,""
ENSG00000111726,CMAS,cad,-0.139589545439495,0.444933459371395,0.0004655,6.9768,4763,0.00392399988243068,TRUE,""
ENSG00000111728,ST8SIA1,cad,-0.20305868434139,0.0955807045456294,0.0004655,17.487,4504,0.0201510371452361,TRUE,""
ENSG00000111729,CLEC4A,cad,0.0211166808992549,0.541749537207679,0.0003748,30.3246,4466,0.00310717749921385,TRUE,""
ENSG00000111731,C2CD5,cad,0.0477102947764149,0.325653712967487,0.0004655,36.494,4225,0.00836657009937297,TRUE,""
ENSG00000111737,RAB35,cad,0.0139481998693774,0.980349657794139,1.26e-18,5.8969,4053,1.05601933591575e-05,TRUE,""
ENSG00000111752,PHC1,cad,-0.0414786322967998,0.504985075093846,0.0003748,16.0196,4219,0.00511656734877909,TRUE,""
ENSG00000111785,RIC8B,cad,0.0769430170947086,0.632926430816655,8.247e-06,7.3892,4273,0.00301417360392322,TRUE,""
ENSG00000111786,SRSF9,cad,-0.0512999146882468,0.504985075093846,1.26e-18,9.173,4330,1.7331633000698e-14,TRUE,""
ENSG00000111788,RP11-22B23.1,cad,0.00441595867870157,0.582319373576693,0.0003213,76.8811,4902,0.00751589994362823,TRUE,""
ENSG00000111790,FGFR1OP2,cad,0.0733057558296925,0.679025635130095,7.687e-05,8.1289,5879,0.00486064338957072,TRUE,""
ENSG00000111796,KLRB1,cad,0.0077715512187292,0.841480581121794,0.0003213,27.0732,5223,0.00261422909017097,TRUE,""
ENSG00000112787,FBRSL1,cad,-0.108993372904268,0.00595952647010911,1.958e-05,24.6088,2684,0.17684966442865,TRUE,""
ENSG00000118307,CASC1,cad,0.100709825614962,0.12905041599471,7.452e-05,14.8284,6354,0.0072054024764817,TRUE,""
ENSG00000118308,LRMP,cad,0.0730060703391032,0.126931238256761,7.452e-05,21.2116,6367,0.00743494958980194,TRUE,""
ENSG00000118596,SLC16A7,cad,-0.101857911727033,0.139696258213227,5.232e-05,15.2628,4329,0.00850238837343636,TRUE,""
ENSG00000118600,TMEM5,cad,-0.00256875435671235,0.983882216327235,0.0008048,13.3425,4217,0.00461400806694649,TRUE,""
ENSG00000119242,CCDC92,cad,-0.180599055979531,0.000191685269394421,1.914e-18,27.2028,4655,2.81162875944679e-11,TRUE,""
ENSG00000120645,IQSEC3,cad,-0.0124699683210059,0.455505141268065,0.0001935,40.3958,3216,0.00266413849850519,TRUE,""
ENSG00000120647,CCDC77,cad,0.0720645477548889,0.00255801107905737,0.0001935,69.7864,4275,0.0570999353822336,TRUE,""
ENSG00000120798,NR2C1,cad,-0.0472627879734479,0.496504460907141,1.056e-12,19.2075,6048,1.21425148297543e-09,TRUE,""
ENSG00000120800,UTP20,cad,0.268815186370037,0.0850292707808799,8.042e-05,7.9714,4558,0.0137749566877707,TRUE,""
ENSG00000120802,TMPO,cad,-0.116720049622298,0.280977976266314,0.0002021,10.5035,3979,0.00541533578647444,TRUE,""
ENSG00000120832,MTERFD3,cad,0.326090875390004,0.093902993262196,8.247e-06,12.6909,4305,0.0248663660136962,TRUE,""
ENSG00000120837,NFYB,cad,0.0826960973759527,0.702199590874297,5.441e-05,5.563,5394,0.00707285156044717,TRUE,""
ENSG00000120860,CCDC53,cad,-0.0280844297592892,0.0869216593688416,8.042e-05,43.3529,4578,0.00443800834367728,TRUE,""
ENSG00000120868,APAF1,cad,-0.0119215175993226,0.769267377333356,0.0002021,32.7885,4015,0.00357488673952116,TRUE,""
ENSG00000121316,PLBD1,cad,-0.00516569312376504,0.898952961671851,0.000408,25.1058,5197,0.00279823285180796,TRUE,""
ENSG00000121380,BCL2L14,cad,-0.0264995660198984,0.546392540969256,2.607e-05,25.4386,4997,0.00327723076976859,TRUE,""
ENSG00000121749,TBC1D15,cad,0.0111900424952515,0.839816924907924,0.0001039,30.1684,4186,0.00389780507676823,TRUE,""
ENSG00000122965,RBM19,cad,-0.305340514465633,0.353522853502109,1.372e-06,9.637,5263,0.0102479072720623,TRUE,""
