"gene","symbol","outcome","nsnp","method","b","se","pval"
"ENSG00000070495","JMJD6","cad",7,"Inverse variance weighted (fixed effects)",-0.0971240249871079,0.0255179874547812,0.000141175031455552
"ENSG00000070495","JMJD6","cad",7,"Weighted median",-0.105891620030494,0.0271851775066446,9.81189772463377e-05
"ENSG00000070495","JMJD6","cad",7,"MR Egger",-0.153257212108981,0.0411037639281772,0.0135914304058996
"ENSG00000070526","ST6GALNAC1","cad",13,"Inverse variance weighted (fixed effects)",0.0954633848251553,0.0238257705710835,6.1565663226514e-05
"ENSG00000070526","ST6GALNAC1","cad",13,"Weighted median",0.106454927779463,0.0254388241907849,2.85489582762276e-05
"ENSG00000070526","ST6GALNAC1","cad",13,"MR Egger",0.134065392657944,0.0492885237567466,0.0199310140774004
"ENSG00000070915","SLC12A3","cad",3,"Inverse variance weighted (fixed effects)",0.178620641067629,0.0600351725622062,0.00292734060356964
"ENSG00000070915","SLC12A3","cad",3,"Weighted median",-0.0524168555014353,0.103879997931251,0.613846514737516
"ENSG00000070915","SLC12A3","cad",3,"MR Egger",1.56107779801158,0.959003646735237,0.35070333609765
"ENSG00000072110","ACTN1","cad",2,"Inverse variance weighted (fixed effects)",0.164717430032753,0.0672356905177376,0.014291530313864
"ENSG00000072310","SREBF1","cad",14,"Inverse variance weighted (fixed effects)",-0.147744889732077,0.0270107200839924,4.50388159302116e-08
"ENSG00000072310","SREBF1","cad",14,"Weighted median",-0.140526083483296,0.027810346628125,4.34890972292732e-07
"ENSG00000072310","SREBF1","cad",14,"MR Egger",-0.116208008542868,0.041568088483358,0.0161755121356469
"ENSG00000073060","SCARB1","cad",12,"Inverse variance weighted (fixed effects)",-0.133669251082067,0.0196693090807935,1.07691832749709e-11
"ENSG00000073060","SCARB1","cad",12,"Weighted median",-0.138732064482114,0.021550479620308,1.2142570483258e-10
"ENSG00000073060","SCARB1","cad",12,"MR Egger",-0.127345242726552,0.0345927462744401,0.00423748090068359
"ENSG00000074695","LMAN1","cad",5,"Inverse variance weighted (fixed effects)",0.0847526478694501,0.0226280231688171,0.000180054274055462
"ENSG00000074695","LMAN1","cad",5,"Weighted median",0.0863087096531477,0.0236779231314524,0.000267274151615962
"ENSG00000074695","LMAN1","cad",5,"MR Egger",0.104644307391726,0.0376848630695828,0.0691734376694674
"ENSG00000075292","ZNF638","cad",3,"Inverse variance weighted (fixed effects)",-0.107140868052029,0.033457626450519,0.00136341853689099
"ENSG00000075292","ZNF638","cad",3,"Weighted median",-0.109780243337021,0.0340078083022597,0.00124620048520483
"ENSG00000075292","ZNF638","cad",3,"MR Egger",-0.220236908113814,0.135248605493793,0.350603304009369
"ENSG00000076067","RBMS2","cad",21,"Inverse variance weighted (fixed effects)",-0.0123869642858006,0.0174689679791552,0.47827240119263
"ENSG00000076067","RBMS2","cad",21,"Weighted median",-0.0319826168575852,0.0274565797211505,0.244082370216626
"ENSG00000076067","RBMS2","cad",21,"MR Egger",0.0189493646507703,0.0351297522643982,0.595868888252425
"ENSG00000076685","NT5C2","cad",10,"Inverse variance weighted (fixed effects)",-0.275931227224389,0.0263091298604313,9.80401991808556e-26
"ENSG00000076685","NT5C2","cad",10,"Weighted median",-0.288973576057964,0.0352992515059674,2.69169822123231e-16
"ENSG00000076685","NT5C2","cad",10,"MR Egger",-0.322645939580713,0.0472060068567228,0.000133019644880032
"ENSG00000079805","DNM2","cad",2,"Inverse variance weighted (fixed effects)",0.400296300513923,0.0981966424768342,4.57232839636398e-05
"ENSG00000081026","MAGI3","cad",2,"Inverse variance weighted (fixed effects)",-0.535071695994663,0.178198158393476,0.00267615390471603
"ENSG00000083099","LYRM2","cad",3,"Inverse variance weighted (fixed effects)",0.336774423157584,0.0815822956011946,3.65879329113889e-05
"ENSG00000083099","LYRM2","cad",3,"Weighted median",0.324869582444248,0.0926058808854663,0.000451339671929141
"ENSG00000083099","LYRM2","cad",3,"MR Egger",0.0870289768153466,0.22105687746759,0.761229896284116
"ENSG00000084112","SSH1","cad",3,"Inverse variance weighted (fixed effects)",0.123043103822715,0.0377604434242267,0.00111995570169685
"ENSG00000084112","SSH1","cad",3,"Weighted median",0.122963826066925,0.0380606533018555,0.00123473023567075
"ENSG00000084112","SSH1","cad",3,"MR Egger",0.220778176430697,0.121103653454798,0.319401440242395
"ENSG00000085511","MAP3K4","cad",3,"Inverse variance weighted (fixed effects)",-0.557910735156414,0.134684569988543,3.43764010458624e-05
"ENSG00000085511","MAP3K4","cad",3,"Weighted median",-0.556501092578894,0.158457393675192,0.000444761453923718
"ENSG00000085511","MAP3K4","cad",3,"MR Egger",0.50955904948663,1.7035474693877,0.814969016437261
"ENSG00000087237","CETP","cad",5,"Inverse variance weighted (fixed effects)",0.138084419468387,0.048004947190537,0.00402160267771537
"ENSG00000087237","CETP","cad",5,"Weighted median",0.155823659827532,0.0630263687872841,0.0134225545858596
"ENSG00000087237","CETP","cad",5,"MR Egger",0.464914371782014,0.169759619929707,0.0714185315687285
"ENSG00000089022","MAPKAPK5","cad",4,"Inverse variance weighted (fixed effects)",-0.336711492728542,0.0621481384559301,6.03080454688705e-08
"ENSG00000089022","MAPKAPK5","cad",4,"Weighted median",-0.356937314967073,0.0671668247302565,1.07132383732057e-07
"ENSG00000089022","MAPKAPK5","cad",4,"MR Egger",-0.433808648939827,0.234761448474462,0.205877894239433
"ENSG00000089248","ERP29","cad",2,"Inverse variance weighted (fixed effects)",0.425540249872002,0.0842512815891068,4.3985755506294e-07
"ENSG00000092929","UNC13D","cad",3,"Inverse variance weighted (fixed effects)",0.167754455998008,0.0447780731666236,0.000179424267973435
"ENSG00000092929","UNC13D","cad",3,"Weighted median",0.169311594630681,0.044768568024431,0.000155617068872534
"ENSG00000092929","UNC13D","cad",3,"MR Egger",0.140916198718792,0.242240489794623,0.664584101859707
"ENSG00000096996","IL12RB1","cad",11,"Inverse variance weighted (fixed effects)",0.0579478025678161,0.0210377506840969,0.00587877109072789
"ENSG00000096996","IL12RB1","cad",11,"Weighted median",0.0540697777620945,0.0229396877576458,0.0184212275783258
"ENSG00000096996","IL12RB1","cad",11,"MR Egger",0.0532465606311205,0.032007245831236,0.130556717788504
"ENSG00000099331","MYO9B","cad",5,"Inverse variance weighted (fixed effects)",-0.0969807572632968,0.0628707680421081,0.122942106043649
"ENSG00000099331","MYO9B","cad",5,"Weighted median",-0.0957015831940962,0.0933612756446806,0.305331471747837
"ENSG00000099331","MYO9B","cad",5,"MR Egger",-0.738106340330981,0.237031792367484,0.0527188866675296
"ENSG00000099889","ARVCF","cad",5,"Inverse variance weighted (fixed effects)",0.159903723698213,0.0555739879633206,0.00401078334672933
"ENSG00000099889","ARVCF","cad",5,"Weighted median",0.152434393362596,0.0629216457129841,0.0154096045224383
"ENSG00000099889","ARVCF","cad",5,"MR Egger",0.331576665319984,0.151762865910579,0.116818352313448
"ENSG00000100296","THOC5","cad",4,"Inverse variance weighted (fixed effects)",-0.251821051374723,0.0499322600058559,4.57681953409065e-07
"ENSG00000100296","THOC5","cad",4,"Weighted median",-0.249594390653998,0.0538007741137931,3.49702600269167e-06
"ENSG00000100296","THOC5","cad",4,"MR Egger",-0.185548226967722,0.123215340708822,0.2710537668508
"ENSG00000100359","SGSM3","cad",3,"Inverse variance weighted (fixed effects)",0.0865466343012782,0.167192435204499,0.604704700799899
"ENSG00000100359","SGSM3","cad",3,"Weighted median",0.0205730329751991,0.273925166506353,0.940131508473145
"ENSG00000100359","SGSM3","cad",3,"MR Egger",2.15626371706916,0.975681481159999,0.270512639794534
"ENSG00000100815","TRIP11","cad",6,"Inverse variance weighted (fixed effects)",-0.124072291869447,0.0362294307189754,0.000615643697889449
"ENSG00000100815","TRIP11","cad",6,"Weighted median",-0.129311999140409,0.0357603365726568,0.00029910568465484
"ENSG00000100815","TRIP11","cad",6,"MR Egger",-0.160228364245451,0.0671182668989323,0.0753923333762868
"ENSG00000102755","FLT1","cad",5,"Inverse variance weighted (fixed effects)",0.111468318560975,0.0306684261173765,0.000278382081451022
"ENSG00000102755","FLT1","cad",5,"Weighted median",0.112163391421117,0.0392132605817025,0.00423182486310877
"ENSG00000102755","FLT1","cad",5,"MR Egger",0.122110531942362,0.0913759332322143,0.273751194196526
"ENSG00000102967","DHODH","cad",2,"Inverse variance weighted (fixed effects)",0.313943270045056,0.0635096671710006,7.68363950660744e-07
"ENSG00000102978","POLR2C","cad",4,"Inverse variance weighted (fixed effects)",0.143885664996377,0.041589381453135,0.000540831498641952
"ENSG00000102978","POLR2C","cad",4,"Weighted median",0.170685165563389,0.0463979864524969,0.000234408137216433
"ENSG00000102978","POLR2C","cad",4,"MR Egger",0.236104109685608,0.116186001396748,0.179201529030564
"ENSG00000103549","RNF40","cad",5,"Inverse variance weighted (fixed effects)",-0.135076172632064,0.0422152527737266,0.00137570381242662
"ENSG00000103549","RNF40","cad",5,"Weighted median",-0.139461389087864,0.0514136641320303,0.00667706291835559
"ENSG00000103549","RNF40","cad",5,"MR Egger",-0.274054654639056,0.103003679458928,0.0762976433928843
"ENSG00000103653","CSK","cad",9,"Inverse variance weighted (fixed effects)",0.0828549334099449,0.0271832967646257,0.00230363021723814
"ENSG00000103653","CSK","cad",9,"Weighted median",0.0950406915958042,0.0285514431294277,0.000872358463279327
"ENSG00000103653","CSK","cad",9,"MR Egger",0.155755062072571,0.0441773911077108,0.0096537604074916
"ENSG00000103671","TRIP4","cad",6,"Inverse variance weighted (fixed effects)",-0.108438309132755,0.0364391904855078,0.00292158279636054
"ENSG00000103671","TRIP4","cad",6,"Weighted median",-0.104798467760633,0.0354341465582411,0.00310088559913084
"ENSG00000103671","TRIP4","cad",6,"MR Egger",-0.081597440352947,0.0534359866085776,0.201467930277276
"ENSG00000103811","CTSH","cad",16,"Inverse variance weighted (fixed effects)",-0.167923600438807,0.02138564758031,4.08921047325977e-15
"ENSG00000103811","CTSH","cad",16,"Weighted median",-0.220894099363469,0.0327785734532432,1.59504079798931e-11
"ENSG00000103811","CTSH","cad",16,"MR Egger",-0.27464759585556,0.0834375196536624,0.00535038178051412
"ENSG00000103932","RPAP1","cad",12,"Inverse variance weighted (fixed effects)",-0.0720607097060305,0.0212290193804035,0.000687681942650214
"ENSG00000103932","RPAP1","cad",12,"Weighted median",-0.0686901792694122,0.0223372218151005,0.00210400764269604
"ENSG00000103932","RPAP1","cad",12,"MR Egger",-0.0724615983983661,0.0397474935236631,0.0982862859109604
"ENSG00000103942","HOMER2","cad",7,"Inverse variance weighted (fixed effects)",-0.173714565747102,0.0557938017582135,0.00184876177001967
"ENSG00000103942","HOMER2","cad",7,"Weighted median",-0.189442432089604,0.0609891201981068,0.00189529228463396
"ENSG00000103942","HOMER2","cad",7,"MR Egger",-0.22740740397208,0.113896127262489,0.102380346356113
"ENSG00000104081","BMF","cad",4,"Inverse variance weighted (fixed effects)",0.138057279959,0.0504209077890029,0.00617960564386542
"ENSG00000104081","BMF","cad",4,"Weighted median",0.131471911133081,0.0571296854468507,0.0213753066016707
"ENSG00000104081","BMF","cad",4,"MR Egger",0.220475087640151,0.202219945510516,0.389439187883598
"ENSG00000104497","SNX16","cad",24,"Inverse variance weighted (fixed effects)",0.0420673529026285,0.0148071078286753,0.00449688880887888
"ENSG00000104497","SNX16","cad",24,"Weighted median",0.037233166906863,0.0157472060638855,0.0180578380845165
"ENSG00000104497","SNX16","cad",24,"MR Egger",0.0248364508481218,0.023659376909442,0.30522820891383
"ENSG00000105287","PRKD2","cad",13,"Inverse variance weighted (fixed effects)",0.11535286647414,0.0322572621193318,0.000348854554701686
"ENSG00000105287","PRKD2","cad",13,"Weighted median",0.125643432578541,0.035671596053721,0.000427938727608525
"ENSG00000105287","PRKD2","cad",13,"MR Egger",0.164080768335352,0.0480559917442808,0.00578047314950901
"ENSG00000105323","HNRNPUL1","cad",8,"Inverse variance weighted (fixed effects)",-0.357050819073524,0.0505413508598437,1.61162139657359e-12
"ENSG00000105323","HNRNPUL1","cad",8,"Weighted median",-0.345986595033323,0.0575058151925833,1.78173814440298e-09
"ENSG00000105323","HNRNPUL1","cad",8,"MR Egger",-0.297607390865272,0.171157491566919,0.132731759022529
"ENSG00000105341","ATP5SL","cad",4,"Inverse variance weighted (fixed effects)",0.208342638170945,0.0371925464847506,2.12221804165825e-08
"ENSG00000105341","ATP5SL","cad",4,"Weighted median",0.211415609846514,0.0390884747713386,6.35040316066889e-08
"ENSG00000105341","ATP5SL","cad",4,"MR Egger",0.242651972604722,0.0618965767943342,0.0593355057323841
"ENSG00000105726","ATP13A1","cad",13,"Inverse variance weighted (fixed effects)",-0.185724404804968,0.0355612074198642,1.76362762726074e-07
"ENSG00000105726","ATP13A1","cad",13,"Weighted median",-0.172157464959677,0.0386815753835035,8.56178682572477e-06
"ENSG00000105726","ATP13A1","cad",13,"MR Egger",-0.162664483002246,0.0507743696925234,0.00839958037345105
"ENSG00000105767","CADM4","cad",4,"Inverse variance weighted (fixed effects)",0.538134295110589,0.106471660369774,4.32087329901596e-07
"ENSG00000105767","CADM4","cad",4,"Weighted median",0.549602997727231,0.129276191247163,2.12451583902617e-05
"ENSG00000105767","CADM4","cad",4,"MR Egger",0.85676682276927,0.280368521267394,0.0924723890037332
"ENSG00000105856","HBP1","cad",2,"Inverse variance weighted (fixed effects)",-0.268171254969565,0.0585552811530762,4.65429191069442e-06
"ENSG00000106049","HIBADH","cad",10,"Inverse variance weighted (fixed effects)",-0.0674244441361221,0.0269631415715626,0.0123977771856381
"ENSG00000106049","HIBADH","cad",10,"Weighted median",-0.0782726773376375,0.0291420671202977,0.00723347398745963
"ENSG00000106049","HIBADH","cad",10,"MR Egger",-0.0881905734725588,0.0545178919215484,0.144400582170839
"ENSG00000106392","C1GALT1","cad",16,"Inverse variance weighted (fixed effects)",-0.0156923054503252,0.020542184951188,0.444923055260367
"ENSG00000106392","C1GALT1","cad",16,"Weighted median",-0.0047730933744714,0.0228986508907997,0.834882065438701
"ENSG00000106392","C1GALT1","cad",16,"MR Egger",-0.00490776198113858,0.0383000646190582,0.899860853928375
"ENSG00000106771","TMEM245","cad",10,"Inverse variance weighted (fixed effects)",-0.0662375927631258,0.0174808397146034,0.000151161222485982
"ENSG00000106771","TMEM245","cad",10,"Weighted median",-0.0507900193648315,0.0216446407049871,0.0189486224143596
"ENSG00000106771","TMEM245","cad",10,"MR Egger",-0.0549297225166929,0.0275324073616475,0.0811305333474319
"ENSG00000107185","RGP1","cad",4,"Inverse variance weighted (fixed effects)",-0.0841145194903235,0.0297929894356322,0.00475322089242654
"ENSG00000107185","RGP1","cad",4,"Weighted median",-0.0880065632548345,0.0294177677137342,0.0027750821637401
"ENSG00000107185","RGP1","cad",4,"MR Egger",-0.209218267336982,0.0585982868481394,0.0702769411928984
"ENSG00000107798","LIPA","cad",33,"Inverse variance weighted (fixed effects)",0.0981580384114743,0.0153860206500367,1.77447085457387e-10
"ENSG00000107798","LIPA","cad",33,"Weighted median",0.0923955544028761,0.0195104286466961,2.18299341485941e-06
"ENSG00000107798","LIPA","cad",33,"MR Egger",0.0888183284114571,0.0274764669698137,0.0029078770705674
"ENSG00000107960","OBFC1","cad",4,"Inverse variance weighted (fixed effects)",0.16280260393112,0.0344049747927434,2.2237372209825e-06
"ENSG00000107960","OBFC1","cad",4,"Weighted median",0.178546062994148,0.0363818335733451,9.22160377748162e-07
"ENSG00000107960","OBFC1","cad",4,"MR Egger",0.246934990692695,0.106873434432873,0.147082827614789
"ENSG00000108219","TSPAN14","cad",6,"Inverse variance weighted (fixed effects)",-0.248658910671568,0.0368795287002275,1.55722367478676e-11
"ENSG00000108219","TSPAN14","cad",6,"Weighted median",-0.253608400619256,0.0411978661674113,7.46699745835331e-10
"ENSG00000108219","TSPAN14","cad",6,"MR Egger",-0.339688660687552,0.0734818937440398,0.00986068762538617
"ENSG00000108262","GIT1","cad",14,"Inverse variance weighted (fixed effects)",0.0980450033556318,0.0203697391743503,1.48482332111877e-06
"ENSG00000108262","GIT1","cad",14,"Weighted median",0.093382084802915,0.0217664537724265,1.78525398874827e-05
"ENSG00000108262","GIT1","cad",14,"MR Egger",0.080874324620968,0.0376253397880718,0.052693644303832
"ENSG00000108551","RASD1","cad",4,"Inverse variance weighted (fixed effects)",-0.320382183971476,0.0508965976425713,3.07863469544737e-10
"ENSG00000108551","RASD1","cad",4,"Weighted median",-0.322660817902029,0.0553943494202514,5.71822009597949e-09
"ENSG00000108551","RASD1","cad",4,"MR Egger",-0.328133591443054,0.110212974740449,0.0967238054206722
"ENSG00000108604","SMARCD2","cad",8,"Inverse variance weighted (fixed effects)",-0.0923493857290934,0.0285921673305543,0.00123840423363278
"ENSG00000108604","SMARCD2","cad",8,"Weighted median",-0.0943896516956705,0.0284017050260871,0.000889337524361314
"ENSG00000108604","SMARCD2","cad",8,"MR Egger",-0.0912677452863809,0.0444042935541067,0.0856019851052026
"ENSG00000108771","DHX58","cad",7,"Inverse variance weighted (fixed effects)",-0.144819226653498,0.0239440534269689,1.46442589092823e-09
"ENSG00000108771","DHX58","cad",7,"Weighted median",-0.133808577140668,0.0252288665085819,1.13423593508382e-07
"ENSG00000108771","DHX58","cad",7,"MR Egger",-0.112336781946553,0.0582863226905252,0.111872948677903
"ENSG00000108784","NAGLU","cad",2,"Inverse variance weighted (fixed effects)",-0.206732417723865,0.0524134655961462,8.00462525071159e-05
"ENSG00000109919","MTCH2","cad",2,"Inverse variance weighted (fixed effects)",-0.650627559891025,0.161650821904004,5.70007801375554e-05
"ENSG00000110063","DCPS","cad",14,"Inverse variance weighted (fixed effects)",-0.146690321817952,0.025431992373198,8.02441970688254e-09
"ENSG00000110063","DCPS","cad",14,"Weighted median",-0.139762345646753,0.0378317992517861,0.00022048579967101
"ENSG00000110063","DCPS","cad",14,"MR Egger",-0.0789456519005388,0.0580556091966258,0.198885858212781
"ENSG00000110944","IL23A","cad",2,"Inverse variance weighted (fixed effects)",-0.58898340166651,0.210907308294329,0.00522835045730045
"ENSG00000111252","SH2B3","cad",2,"Inverse variance weighted (fixed effects)",0.296707410974757,0.048785359056941,1.18770651580952e-09
"ENSG00000111300","NAA25","cad",3,"Inverse variance weighted (fixed effects)",-0.42498440833693,0.0785761438977236,6.35307069823981e-08
"ENSG00000111300","NAA25","cad",3,"Weighted median",-0.440962979608981,0.0840484340944948,1.54987132237337e-07
"ENSG00000111300","NAA25","cad",3,"MR Egger",-0.581984663981129,0.332737835337262,0.330643110352288
"ENSG00000111424","VDR","cad",7,"Inverse variance weighted (fixed effects)",-0.137920278450204,0.0371564386238182,0.000205724711184194
"ENSG00000111424","VDR","cad",7,"Weighted median",-0.192405654253255,0.0489783690091341,8.55199400184571e-05
"ENSG00000111424","VDR","cad",7,"MR Egger",-0.418353662282511,0.117815658345255,0.0163715625481791
"ENSG00000112242","E2F3","cad",5,"Inverse variance weighted (fixed effects)",0.186125808736139,0.0609303552249807,0.00225262912097646
"ENSG00000112242","E2F3","cad",5,"Weighted median",0.248086688563076,0.0779354020441643,0.00145639429721247
"ENSG00000112242","E2F3","cad",5,"MR Egger",-0.111193242698854,0.298292255058044,0.734101337833697
"ENSG00000113163","COL4A3BP","cad",2,"Inverse variance weighted (fixed effects)",-0.656862678447565,0.15844320701455,3.38733518924848e-05
"ENSG00000113441","LNPEP","cad",10,"Inverse variance weighted (fixed effects)",0.101777681673655,0.024258314391767,2.72175038166571e-05
"ENSG00000113441","LNPEP","cad",10,"Weighted median",0.105200871071707,0.0251988015520999,2.98200423447132e-05
"ENSG00000113441","LNPEP","cad",10,"MR Egger",0.117830774798669,0.0353395679102704,0.0103190584495437
"ENSG00000114021","NIT2","cad",6,"Inverse variance weighted (fixed effects)",-0.0950028033215546,0.0301441591820152,0.00162369857382779
"ENSG00000114021","NIT2","cad",6,"Weighted median",-0.0975192666982562,0.0304926792516126,0.00138326401964714
"ENSG00000114021","NIT2","cad",6,"MR Egger",-0.110760339260486,0.0943465651761152,0.305531790232833
"ENSG00000114270","COL7A1","cad",3,"Inverse variance weighted (fixed effects)",-0.917367901022435,0.131531537894352,3.06940793695907e-12
"ENSG00000114270","COL7A1","cad",3,"Weighted median",-0.872866562021267,0.171260082288445,3.45568911946252e-07
"ENSG00000114270","COL7A1","cad",3,"MR Egger",3.23361839259166,1.37664069322738,0.256231051668918
"ENSG00000114902","SPCS1","cad",5,"Inverse variance weighted (fixed effects)",0.119534304904077,0.0365764858566919,0.00108285790029528
"ENSG00000114902","SPCS1","cad",5,"Weighted median",0.121880235816291,0.0367074896219054,0.000899176208546239
"ENSG00000114902","SPCS1","cad",5,"MR Egger",0.143662811561955,0.0599302429150155,0.0961190937037422
"ENSG00000115128","SF3B14","cad",2,"Inverse variance weighted (fixed effects)",0.53525951851388,0.167204606769994,0.0013684476806395
"ENSG00000115486","GGCX","cad",7,"Inverse variance weighted (fixed effects)",0.232333841939009,0.025357487956673,5.07855107050361e-20
"ENSG00000115486","GGCX","cad",7,"Weighted median",0.246915519567457,0.0270946221103772,8.00740694971327e-20
"ENSG00000115486","GGCX","cad",7,"MR Egger",0.307751011632211,0.0541399636806149,0.00234796529195881
"ENSG00000115525","ST3GAL5","cad",14,"Inverse variance weighted (fixed effects)",-0.0788209139510095,0.0248622820814251,0.00152281180724829
"ENSG00000115525","ST3GAL5","cad",14,"Weighted median",-0.0886342638567807,0.0261888440716639,0.000713266567262415
"ENSG00000115525","ST3GAL5","cad",14,"MR Egger",-0.0842190802673041,0.0474715595865543,0.101399797202573
"ENSG00000115705","TPO","cad",4,"Inverse variance weighted (fixed effects)",0.270389812270986,0.0746001354335402,0.00028949667531466
"ENSG00000115705","TPO","cad",4,"Weighted median",0.274051408907512,0.0798250866155562,0.000596614335450542
"ENSG00000115705","TPO","cad",4,"MR Egger",0.13578739224597,0.194181789085434,0.556759756152459
"ENSG00000115718","PROC","cad",3,"Inverse variance weighted (fixed effects)",-0.181629876977109,0.0502975649132444,0.000304893106124735
"ENSG00000115718","PROC","cad",3,"Weighted median",-0.178490619645292,0.052789868537576,0.000721823520169679
"ENSG00000115718","PROC","cad",3,"MR Egger",-0.0749982117135967,0.105072310026145,0.605351357147472
"ENSG00000115825","PRKD3","cad",11,"Inverse variance weighted (fixed effects)",0.0833441207629924,0.0235879367763531,0.000410349632102609
"ENSG00000115825","PRKD3","cad",11,"Weighted median",0.0800279052190483,0.0247467849661608,0.00122124690525145
"ENSG00000115825","PRKD3","cad",11,"MR Egger",0.0366934826743129,0.0440285091325507,0.426181498661804
"ENSG00000116983","HPCAL4","cad",26,"Inverse variance weighted (fixed effects)",0.075723901537497,0.0238575117290219,0.00150350231772737
"ENSG00000116983","HPCAL4","cad",26,"Weighted median",0.0824930117232632,0.0323858744968748,0.0108593942871827
"ENSG00000116983","HPCAL4","cad",26,"MR Egger",0.104117073572009,0.0419489970051873,0.0204568688955275
"ENSG00000117602","RCAN3","cad",2,"Inverse variance weighted (fixed effects)",0.523717972190801,0.150663899888505,0.000508823114454983
"ENSG00000117632","STMN1","cad",2,"Inverse variance weighted (fixed effects)",0.192557543185095,0.0562708261039226,0.000621672858279143
"ENSG00000117676","RPS6KA1","cad",3,"Inverse variance weighted (fixed effects)",-0.207231336102623,0.0448568089500468,3.84033774744975e-06
"ENSG00000117676","RPS6KA1","cad",3,"Weighted median",-0.189930477614803,0.045973272955745,3.60680071637916e-05
"ENSG00000117676","RPS6KA1","cad",3,"MR Egger",0.110763471538932,0.116325440120881,0.515589274570355
"ENSG00000118620","ZNF430","cad",3,"Inverse variance weighted (fixed effects)",-0.153618999576994,0.0365718135160928,2.66355219145619e-05
"ENSG00000118620","ZNF430","cad",3,"Weighted median",-0.151824626185216,0.0386641644454324,8.6100296642654e-05
"ENSG00000118620","ZNF430","cad",3,"MR Egger",-0.17275907271676,0.159367612719166,0.474345172600609
"ENSG00000118640","VAMP8","cad",14,"Inverse variance weighted (fixed effects)",-0.179329014469254,0.0239058802416875,6.3110686815714e-14
"ENSG00000118640","VAMP8","cad",14,"Weighted median",-0.171742347854999,0.0261532551841486,5.14192133359648e-11
"ENSG00000118640","VAMP8","cad",14,"MR Egger",-0.103434913671512,0.0424239458163956,0.0312647715902158
"ENSG00000118900","UBN1","cad",3,"Inverse variance weighted (fixed effects)",0.266663914914162,0.0854645496852383,0.00180746759162411
"ENSG00000118900","UBN1","cad",3,"Weighted median",0.28082501782754,0.0937665814288336,0.0027450139971151
"ENSG00000118900","UBN1","cad",3,"MR Egger",0.841570567044061,0.438818471825515,0.305986648529712
"ENSG00000119242","CCDC92","cad",7,"Inverse variance weighted (fixed effects)",-0.0574510315441937,0.0400541015685287,0.151476460677191
"ENSG00000119242","CCDC92","cad",7,"Weighted median",-0.086579211074805,0.0502728068528138,0.0850355169632069
"ENSG00000119242","CCDC92","cad",7,"MR Egger",-0.431412354271765,0.114472771155231,0.013040467750996
"ENSG00000119401","TRIM32","cad",4,"Inverse variance weighted (fixed effects)",-0.190328048854468,0.0491023881768035,0.000106123813673472
"ENSG00000119401","TRIM32","cad",4,"Weighted median",-0.182353509361698,0.049443649799321,0.000225927956084254
"ENSG00000119401","TRIM32","cad",4,"MR Egger",-0.0540540506866807,0.1522829741542,0.756557857913098
"ENSG00000119684","MLH3","cad",16,"Inverse variance weighted (fixed effects)",0.0885863507119136,0.0234159946076431,0.000154852551315873
"ENSG00000119684","MLH3","cad",16,"Weighted median",0.0835594021486402,0.0252783891017687,0.000947845290180063
"ENSG00000119684","MLH3","cad",16,"MR Egger",0.069483643935771,0.0407441131945741,0.110204249716781
"ENSG00000119718","EIF2B2","cad",20,"Inverse variance weighted (fixed effects)",0.0547354771637968,0.0192643758488039,0.00449329054740517
"ENSG00000119718","EIF2B2","cad",20,"Weighted median",0.0453946973475286,0.0216055658753308,0.0356352644997397
"ENSG00000119718","EIF2B2","cad",20,"MR Egger",0.0282353842355119,0.0319008368046233,0.387774493669174
"ENSG00000119950","MXI1","cad",10,"Inverse variance weighted (fixed effects)",0.0936334902889745,0.0307465347789458,0.00232421474956764
"ENSG00000119950","MXI1","cad",10,"Weighted median",0.0924918362292925,0.0325095222640249,0.00444017940213638
"ENSG00000119950","MXI1","cad",10,"MR Egger",0.126158779763282,0.0471892390419768,0.0282103042267264
"ENSG00000119969","HELLS","cad",13,"Inverse variance weighted (fixed effects)",0.0665708334429126,0.0254947650509516,0.00902364648772722
"ENSG00000119969","HELLS","cad",13,"Weighted median",0.0802944157620505,0.0266886582708996,0.00262489417420505
"ENSG00000119969","HELLS","cad",13,"MR Egger",0.121786166028812,0.0417629678959208,0.0140343425831246
"ENSG00000121989","ACVR2A","cad",4,"Inverse variance weighted (fixed effects)",0.138242905153689,0.0371787968561219,0.000200546969381272
"ENSG00000121989","ACVR2A","cad",4,"Weighted median",0.124732695997383,0.0392668386602106,0.00149043073033856
"ENSG00000121989","ACVR2A","cad",4,"MR Egger",0.0708099054045088,0.085076117543252,0.492788809025789
"ENSG00000123810","B9D2","cad",2,"Inverse variance weighted (fixed effects)",0.305474182338097,0.058120850815275,1.47346362901204e-07
"ENSG00000124196","GTSF1L","cad",2,"Inverse variance weighted (fixed effects)",0.258346073277653,0.125563506767099,0.0396387992190963
"ENSG00000124226","RNF114","cad",3,"Inverse variance weighted (fixed effects)",0.202166599999081,0.0425149800635578,1.98264670727215e-06
"ENSG00000124226","RNF114","cad",3,"Weighted median",0.196646497922871,0.0445079616494077,9.95115982317801e-06
"ENSG00000124226","RNF114","cad",3,"MR Egger",0.115150078545057,0.0972108362956877,0.446348760632743
"ENSG00000124374","PAIP2B","cad",2,"Inverse variance weighted (fixed effects)",0.398998085691971,0.124174598435931,0.00131263869826953
"ENSG00000124562","SNRPC","cad",7,"Inverse variance weighted (fixed effects)",-0.132412471552829,0.0295161742823757,7.25391426738618e-06
